"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200512,2020-05-12,239742,CME ,00,239 ,  537097,  147217,   54084,    7024,  226330,  245718,   43247,   67140,  106245,   14637,   14821,   43038,      14,  520430,  514007,   16667,   23090,    8988,    6801,    -794,      51,   14217,    2228,   -9824,     380,   14294,    1452,   -4247,     -25,     -12,    8817,    7369,     171,    1619,  100.0,   27.4,   10.1,    1.3,   42.1,   45.7,    8.1,   12.5,   19.8,    2.7,    2.8,    8.0,    0.0,   96.9,   95.7,    3.1,    4.3,    322,     29,     16,      5,     80,     68,     53,     46,     53,     22,     14,     16,.,    209,    194,    20.9,    20.1,    32.7,    33.4,    20.4,    20.1,    31.1,    31.9,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200505,2020-05-05,239742,CME ,00,239 ,  528109,  140416,   54878,    6973,  212113,  243490,   53071,   66759,   91952,   13186,   19068,   43063,      26,  511613,  506638,   16497,   21471,  -13258,   -3234,   -5173,   -1850,  -14974,    5176,     804,    5061,  -13825,    1272,    -446,    1387,     -27,  -13394,  -12235,     136,   -1023,  100.0,   26.6,   10.4,    1.3,   40.2,   46.1,   10.0,   12.6,   17.4,    2.5,    3.6,    8.2,    0.0,   96.9,   95.9,    3.1,    4.1,    312,     27,     17,      5,     74,     69,     51,     38,     57,     22,     14,     16,.,    197,    196,    20.7,    20.3,    33.4,    34.6,    20.3,    20.1,    31.9,    33.5,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200428,2020-04-28,239742,CME ,00,239 ,  541367,  143650,   60051,    8823,  227087,  238314,   52267,   61699,  105776,   11914,   19514,   41676,      53,  525006,  518874,   16361,   22493,  -22494,    2334,   -5029,   -4854,   -4450,  -15677,   -5287,  -10773,    1590,    -387,    -910,    5455,      -2,  -24329,  -24192,    1835,    1698,  100.0,   26.5,   11.1,    1.6,   41.9,   44.0,    9.7,   11.4,   19.5,    2.2,    3.6,    7.7,    0.0,   97.0,   95.8,    3.0,    4.2,    316,     29,     15,      5,     79,     68,     54,     37,     54,     22,     17,     17,.,    207,    193,    21.5,    20.3,    33.4,    34.0,    20.3,    20.0,    31.0,    33.1,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200421,2020-04-21,239742,CME ,00,239 ,  563861,  141316,   65080,   13677,  231537,  253991,   57554,   72471,  104187,   12301,   20424,   36221,      55,  549336,  543066,   14525,   20795,   19429,   19695,   -6171,    -843,   -2024,   13452,   -4301,   11303,   20798,   -3682,     758,    -548,      10,   20916,   18714,   -1487,     715,  100.0,   25.1,   11.5,    2.4,   41.1,   45.0,   10.2,   12.9,   18.5,    2.2,    3.6,    6.4,    0.0,   97.4,   96.3,    2.6,    3.7,    319,     30,     18,      6,     77,     66,     53,     44,     54,     21,     13,     17,.,    207,    195,    20.5,    18.5,    32.6,    31.6,    19.3,    17.8,    30.0,    30.4,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200414,2020-04-14,239742,CME ,00,239 ,  544432,  121621,   71251,   14520,  233561,  240539,   61855,   61168,   83389,   15983,   19666,   36769,      45,  528420,  524352,   16012,   20080,  -30421,   -2627,    2237,     171,    1656,  -26505,    -643,  -26371,   -4577,   -1776,    -489,    -653,    -623,  -30702,  -32369,     281,    1948,  100.0,   22.3,   13.1,    2.7,   42.9,   44.2,   11.4,   11.2,   15.3,    2.9,    3.6,    6.8,    0.0,   97.1,   96.3,    2.9,    3.7,    293,     27,     21,      6,     77,     60,     54,     35,     47,     21,     11,     15,.,    196,    181,    19.8,    18.3,    32.5,    32.0,    18.5,    17.6,    29.6,    30.7,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200407,2020-04-07,239742,CME ,00,239 ,  574853,  124249,   69014,   14349,  231905,  267044,   62498,   87539,   87966,   17759,   20155,   37422,     668,  559122,  556721,   15731,   18132,   24673,   35824,     859,   -2478,   -6168,   26676,   -3832,   -1343,   -5000,    2141,     301,    4974,     283,   24729,   23623,     -56,    1050,  100.0,   21.6,   12.0,    2.5,   40.3,   46.5,   10.9,   15.2,   15.3,    3.1,    3.5,    6.5,    0.1,   97.3,   96.8,    2.7,    3.2,    297,     27,     19,      6,     75,     60,     51,     38,     45,     15,     13,     19,.,    194,    178,    17.6,    18.6,    30.4,    33.8,    16.4,    17.5,    27.0,    31.7,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200331,2020-03-31,239742,CME ,00,239 ,  550180,   88424,   68155,   16827,  238073,  240368,   66330,   88882,   92967,   15618,   19854,   32448,     385,  534393,  533098,   15787,   17082,   -3331,     137,   -7830,    -799,   17440,   -3430,    3341,  -20648,    5583,   -4513,     114,    2595,      -5,   -4932,   -5058,    1601,    1727,  100.0,   16.1,   12.4,    3.1,   43.3,   43.7,   12.1,   16.2,   16.9,    2.8,    3.6,    5.9,    0.1,   97.1,   96.9,    2.9,    3.1,    290,     23,     19,      6,     78,     57,     47,     39,     43,     16,     11,     20,.,    186,    176,    18.1,    17.8,    31.2,    32.1,    17.0,    16.9,    26.7,    29.4,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200324,2020-03-24,239742,CME ,00,239 ,  553511,   88287,   75985,   17626,  220633,  243798,   62989,  109530,   87384,   20130,   19740,   29853,     390,  539325,  538155,   14186,   15356,  -94218,   -7250,    7231,  -29454,    6015,  -23189,   -4199,  -12842,  -10146,  -22015,     511,    9059,   -5888,  -75123,  -78602,  -19095,  -15616,  100.0,   16.0,   13.7,    3.2,   39.9,   44.0,   11.4,   19.8,   15.8,    3.6,    3.6,    5.4,    0.1,   97.4,   97.2,    2.6,    2.8,    293,     22,     21,      6,     75,     62,     48,     40,     41,     17,     14,     18,.,    189,    177,    20.1,    18.7,    34.3,    33.3,    19.6,    17.3,    30.2,    31.0,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200317,2020-03-17,239742,CME ,00,239 ,  647729,   95537,   68754,   47080,  214618,  266987,   67188,  122372,   97530,   42146,   19229,   20794,    6278,  614448,  616757,   33281,   30972,  125443,   32407,   -3510,   35560,    -853,   31112,    7552,   10297,   18038,   15018,     717,    3129,    6266,  106964,  113164,   18479,   12279,  100.0,   14.7,   10.6,    7.3,   33.1,   41.2,   10.4,   18.9,   15.1,    6.5,    3.0,    3.2,    1.0,   94.9,   95.2,    5.1,    4.8,    314,     28,     19,     23,     76,     63,     56,     45,     51,     41,     13,     17,.,    226,    211,    21.4,    17.6,    32.2,    31.2,    19.2,    15.8,    27.5,    27.4,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200310,2020-03-10,239742,CME ,00,239 ,  522286,   63129,   72264,   11521,  215471,  235875,   59636,  112075,   79492,   27128,   18512,   17665,      12,  507485,  503593,   14801,   18693,   39421,   14521,  -29506,    2282,  -20178,   41145,   16230,   24804,    5981,    4972,    4417,   -2749,     -92,   46956,   38263,   -7535,    1158,  100.0,   12.1,   13.8,    2.2,   41.3,   45.2,   11.4,   21.5,   15.2,    5.2,    3.5,    3.4,    0.0,   97.2,   96.4,    2.8,    3.6,    308,     30,     17,      8,     74,     56,     43,     49,     55,     31,     13,     14,.,    208,    184,    19.1,    19.3,    30.0,    33.4,    18.3,    17.5,    27.5,    29.6,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200303,2020-03-03,239742,CME ,00,239 ,  482865,   48608,  101770,    9238,  235649,  194730,   43406,   87271,   73511,   22156,   14095,   20414,     104,  460529,  465330,   22336,   17535,   -4924,   -8018,  -36911,    1830,  -26043,   21585,    8538,    7840,     661,    8913,    6005,   -7920,      74,    -861,   -3231,   -4063,   -1693,  100.0,   10.1,   21.1,    1.9,   48.8,   40.3,    9.0,   18.1,   15.2,    4.6,    2.9,    4.2,    0.0,   95.4,   96.4,    4.6,    3.6,    302,     23,     20,      8,     80,     53,     48,     52,     49,     26,     11,     13,.,    206,    180,    16.5,    19.6,    28.3,    33.1,    15.5,    19.4,    25.7,    32.5,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200225,2020-02-25,239742,CME ,00,239 ,  487789,   56626,  138681,    7408,  261692,  173145,   34868,   79431,   72850,   13244,    8090,   28334,      30,  461390,  468561,   26399,   19228,   -4586,    2732,  -16047,    1033,  -19474,   15819,   -1540,    6638,   -9403,    5009,    -243,    -516,     -38,   -5883,   -5682,    1297,    1096,  100.0,   11.6,   28.4,    1.5,   53.6,   35.5,    7.1,   16.3,   14.9,    2.7,    1.7,    5.8,    0.0,   94.6,   96.1,    5.4,    3.9,    300,     23,     19,      6,     83,     46,     45,     59,     46,     33,     12,     12,.,    217,    170,    17.8,    20.2,    30.8,    36.7,    16.8,    20.1,    29.5,    36.2,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200218,2020-02-18,239742,CME ,00,239 ,  492375,   53894,  154728,    6375,  281166,  157326,   36408,   72794,   82253,    8235,    8333,   28850,      68,  467273,  474243,   25102,   18132,     260,     703,    5318,     817,   -2013,   -2860,     289,    4051,    -100,   -2955,     259,    -158,    -287,     865,      64,    -605,     196,  100.0,   10.9,   31.4,    1.3,   57.1,   32.0,    7.4,   14.8,   16.7,    1.7,    1.7,    5.9,    0.0,   94.9,   96.3,    5.1,    3.7,    305,     22,     20,      6,     87,     44,     45,     55,     49,     27,     12,     16,      4,    214,    173,    18.5,    20.6,    31.9,    37.1,    17.5,    20.3,    30.9,    36.5,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200211,2020-02-11,239742,CME ,00,239 ,  492115,   53191,  149410,    5558,  283179,  160186,   36119,   68742,   82353,   11190,    8074,   29008,     355,  466408,  474179,   25707,   17936,  -10035,    4066,     994,    -664,   -9049,   -3139,   -2329,     -25,    -588,   -2832,      98,    -432,     221,  -10515,   -8769,     480,   -1266,  100.0,   10.8,   30.4,    1.1,   57.5,   32.6,    7.3,   14.0,   16.7,    2.3,    1.6,    5.9,    0.1,   94.8,   96.4,    5.2,    3.6,    301,     21,     22,      6,     88,     42,     44,     55,     45,     28,     12,     16,.,    211,    171,    18.4,    20.9,    31.0,    36.9,    17.5,    20.7,    29.5,    36.3,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200204,2020-02-04,239742,CME ,00,239 ,  502150,   49125,  148416,    6222,  292228,  163325,   38448,   68768,   82940,   14022,    7976,   29440,     134,  476923,  482948,   25227,   19202,   -5290,    7112,   -1632,    -388,    3593,   -2092,    -700,  -13319,   -1782,    -345,    -783,   -1743,     117,   -4713,   -8565,    -577,    3275,  100.0,    9.8,   29.6,    1.2,   58.2,   32.5,    7.7,   13.7,   16.5,    2.8,    1.6,    5.9,    0.0,   95.0,   96.2,    5.0,    3.8,    307,     22,     20,      6,     91,     42,     47,     55,     47,     26,     12,     18,      4,    214,    176,    17.6,    20.5,    29.5,    35.9,    16.7,    20.1,    27.7,    35.3,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200128,2020-01-28,239742,CME ,00,239 ,  507440,   42013,  150048,    6610,  288635,  165417,   39148,   82087,   84722,   14367,    8759,   31183,      17,  481636,  491513,   25804,   15927,   -3561,     994,     491,      28,   -1313,    2069,    1331,   -6412,   -9151,    2698,    -157,     390,       4,   -2827,   -2140,    -734,   -1421,  100.0,    8.3,   29.6,    1.3,   56.9,   32.6,    7.7,   16.2,   16.7,    2.8,    1.7,    6.1,    0.0,   94.9,   96.9,    5.1,    3.1,    309,     17,     22,      6,     93,     47,     45,     53,     47,     32,     14,     16,.,    216,    178,    17.4,    20.5,    29.7,    35.6,    16.6,    20.1,    28.4,    35.0,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200121,2020-01-21,239742,CME ,00,239 ,  511001,   41019,  149557,    6582,  289948,  163348,   37817,   88499,   93874,   11669,    8916,   30793,      13,  484463,  493653,   26538,   17348,   10583,    1058,    7530,   -1266,    9386,    6275,     495,    6889,    2883,   -3371,    -733,   -1423,    -132,   12327,   10992,   -1744,    -409,  100.0,    8.0,   29.3,    1.3,   56.7,   32.0,    7.4,   17.3,   18.4,    2.3,    1.7,    6.0,    0.0,   94.8,   96.6,    5.2,    3.4,    308,     17,     23,      6,     90,     43,     43,     59,     47,     27,     15,     14,.,    215,    170,    18.3,    20.2,    31.4,    35.7,    17.4,    19.9,    29.7,    35.2,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200114,2020-01-14,239742,CME ,00,239 ,  500418,   39961,  142027,    7849,  280562,  157073,   37322,   81610,   90990,   15040,    9649,   32216,     145,  472137,  482661,   28281,   17757,    8644,   -7648,   -3141,     128,   11352,     974,   -1130,    2902,    8903,    -102,     474,    1813,     -83,    5893,    7361,    2751,    1283,  100.0,    8.0,   28.4,    1.6,   56.1,   31.4,    7.5,   16.3,   18.2,    3.0,    1.9,    6.4,    0.0,   94.3,   96.5,    5.7,    3.5,    307,     18,     23,      7,     88,     46,     42,     53,     49,     27,     15,     15,.,    208,    177,    17.9,    20.0,    30.9,    35.5,    17.0,    19.8,    29.3,    35.1,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"E-MINI RUSSELL 2000 INDEX - CHICAGO MERCANTILE EXCHANGE",200107,2020-01-07,239742,CME ,00,239 ,  491774,   47609,  145168,    7721,  269210,  156099,   38452,   78707,   82088,   15142,    9175,   30403,     228,  466244,  475301,   25530,   16473,    1456,   -3769,   -7481,    -454,    3717,   -5105,   -1634,    2437,   11490,    1837,     284,    1620,      19,    2436,     293,    -980,    1163,  100.0,    9.7,   29.5,    1.6,   54.7,   31.7,    7.8,   16.0,   16.7,    3.1,    1.9,    6.2,    0.0,   94.8,   96.7,    5.2,    3.3,    307,     18,     24,      7,     89,     45,     43,     55,     46,     32,     15,     15,.,    222,    170,    17.9,    20.8,    29.9,    36.8,    17.0,    20.5,    29.0,    36.3,"(RUSSEL 2000 INDEX X $50)","239742","CME ","239 ","F20","Combined"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",201215,2020-12-15,239744,CME ,00,239 ,   19037,    5117,   13963,    1978,    4571,     993,       0,    4254,       0,    1136,       0,       0,       0,   17056,   18070,    1981,     967,   -1706,   -1676,   -1443,     669,      21,    -164,       0,    -674,    -276,    -899,       0,       0,       0,   -2559,   -2113,     853,     407,  100.0,   26.9,   73.3,   10.4,   24.0,    5.2,    0.0,   22.3,    0.0,    6.0,    0.0,    0.0,    0.0,   89.6,   94.9,   10.4,    5.1,     21,.,      8,      4,      5,.,      0,      4,      0,.,      0,      0,      0,     14,     13,    58.5,    60.4,    79.7,    84.1,    52.7,    52.9,    68.9,    74.2,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","Combined"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",201208,2020-12-08,239744,CME ,00,239 ,   20743,    6793,   15406,    1309,    4550,    1157,       0,    4928,     276,    2035,       0,       0,       0,   19615,   20183,    1128,     560,    3117,       0,       0,    1290,    -101,     -14,       0,      -2,     -94,    1842,       0,       0,       0,    3029,    3024,      88,      93,  100.0,   32.7,   74.3,    6.3,   21.9,    5.6,    0.0,   23.8,    1.3,    9.8,    0.0,    0.0,    0.0,   94.6,   97.3,    5.4,    2.7,     21,.,      8,.,      5,.,      0,.,.,.,      0,      0,      0,     12,     12,    63.6,    57.9,    87.4,    85.7,    63.6,    56.2,    77.0,    75.4,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","Combined"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",201201,2020-12-01,239744,CME ,00,239 ,   17626,    6793,   15406,      19,    4651,    1171,       0,    4930,     370,     193,       0,       0,       0,   16586,   17159,    1040,     467,     -69,       0,       0,       0,     -46,     107,       0,     -65,      15,     -13,       0,       0,       0,    -124,     109,      55,    -178,  100.0,   38.5,   87.4,    0.1,   26.4,    6.6,    0.0,   28.0,    2.1,    1.1,    0.0,    0.0,    0.0,   94.1,   97.4,    5.9,    2.6,     20,.,      8,.,      5,.,      0,.,.,.,      0,      0,      0,     11,     11,    74.8,    66.1,    91.2,    88.8,    74.8,    66.1,    91.2,    88.8,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","Combined"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",201124,2020-11-24,239744,CME ,00,239 ,   17695,    6793,   15406,      19,    4697,    1064,       0,    4995,     355,     206,       0,       0,       0,   16710,   17050,     985,     645,     264,       0,      43,      19,     385,     -20,       0,      -3,       0,       0,       0,       0,       0,     401,      42,    -137,     222,  100.0,   38.4,   87.1,    0.1,   26.5,    6.0,    0.0,   28.2,    2.0,    1.2,    0.0,    0.0,    0.0,   94.4,   96.4,    5.6,    3.6,     21,.,      8,.,      6,.,      0,.,.,.,      0,      0,      0,     12,     11,    73.5,    65.8,    89.7,    88.7,    73.5,    65.8,    89.7,    88.7,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","Combined"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",201117,2020-11-17,239744,CME ,00,239 ,   17431,    6793,   15363,       0,    4312,    1084,       0,    4998,     355,     206,       0,       0,       0,   16309,   17008,    1122,     423,     741,       0,     849,     -19,     379,    -674,       0,    -166,     355,     174,       0,       0,       0,     368,     685,     373,      56,  100.0,   39.0,   88.1,    0.0,   24.7,    6.2,    0.0,   28.7,    2.0,    1.2,    0.0,    0.0,    0.0,   93.6,   97.6,    6.4,    2.4,     20,.,      8,      0,      5,.,      0,.,.,.,      0,      0,      0,     10,     11,    74.5,    65.4,    90.8,    88.5,    74.5,    65.4,    90.8,    88.5,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","Combined"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",201110,2020-11-10,239744,CME ,00,239 ,   16690,    6793,   14514,      19,    3933,    1758,       0,    5164,       0,      32,       0,       0,       0,   15941,   16323,     749,     367,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,   40.7,   87.0,    0.1,   23.6,   10.5,    0.0,   30.9,    0.0,    0.2,    0.0,    0.0,    0.0,   95.5,   97.8,    4.5,    2.2,     22,.,      9,.,      5,.,      0,      4,      0,.,      0,      0,      0,     11,     13,    77.8,    65.2,    92.6,    85.6,    77.8,    65.2,    92.6,    85.6,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","Combined"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",201027,2020-10-27,239744,CME ,00,239 ,   15507,    6599,   13028,       0,    3476,    2074,       0,    4534,       0,       0,       0,     204,       0,   14609,   15306,     898,     201,    2325,    2482,    2042,       0,     148,     355,       0,    -333,       0,     -86,       0,       1,       0,    2211,    2312,     114,      13,  100.0,   42.6,   84.0,    0.0,   22.4,   13.4,    0.0,   29.2,    0.0,    0.0,    0.0,    1.3,    0.0,   94.2,   98.7,    5.8,    1.3,     21,.,      7,      0,      5,      4,      0,.,      0,      0,      0,.,      0,      9,     12,    77.9,    68.3,    92.3,    89.8,    77.9,    68.3,    92.3,    89.8,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","Combined"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",201020,2020-10-20,239744,CME ,00,239 ,   13182,    4117,   10986,       0,    3328,    1719,       0,    4867,       0,      86,       0,     203,       0,   12398,   12994,     784,     188,     273,       0,     400,       0,     431,       0,       0,    -324,       0,      12,       0,      -2,       0,     119,     410,     154,    -137,  100.0,   31.2,   83.3,    0.0,   25.2,   13.0,    0.0,   36.9,    0.0,    0.7,    0.0,    1.5,    0.0,   94.1,   98.6,    5.9,    1.4,     21,.,      7,      0,      5,.,      0,      4,      0,.,      0,.,      0,     10,     13,    72.8,    64.9,    89.8,    90.1,    72.7,    64.9,    89.2,    90.1,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","Combined"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",201013,2020-10-13,239744,CME ,00,239 ,   12909,    4117,   10586,       0,    2897,    1719,       0,    5191,       0,      74,       0,     205,       0,   12279,   12584,     630,     325,     -55,       0,      39,       0,      53,    -318,       0,    -136,       0,       0,       0,     205,       0,     -83,     -74,      28,      19,  100.0,   31.9,   82.0,    0.0,   22.4,   13.3,    0.0,   40.2,    0.0,    0.6,    0.0,    1.6,    0.0,   95.1,   97.5,    4.9,    2.5,     22,.,      7,      0,      5,.,      0,      5,      0,.,      0,.,      0,     11,     12,    74.4,    63.2,    89.2,    88.9,    74.4,    63.2,    88.7,    88.9,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","Combined"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",201006,2020-10-06,239744,CME ,00,239 ,   12964,    4117,   10547,       0,    2844,    2037,       0,    5327,       0,      74,       0,       0,       0,   12362,   12658,     602,     306,    -123,    -273,    -345,       0,     -22,     312,       0,     148,       0,       0,       0,       0,       0,    -147,     -33,      24,     -90,  100.0,   31.8,   81.4,    0.0,   21.9,   15.7,    0.0,   41.1,    0.0,    0.6,    0.0,    0.0,    0.0,   95.4,   97.6,    4.6,    2.4,     22,.,      7,      0,      5,      4,      0,      5,      0,.,      0,      0,      0,     11,     12,    73.6,    62.6,    89.5,    88.3,    73.6,    62.6,    88.9,    88.3,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","Combined"
"EMINI RUSSELL 1000 VALUE INDEX - CHICAGO MERCANTILE EXCHANGE",200929,2020-09-29,239744,CME ,00,239 ,   13087,    4390,   10892,       0,    2866,    1725,       0,    5179,       0,      74,       0,       0,       0,   12509,   12691,     578,     396,      39,       0,    -104,       0,    -149,      39,       0,     156,       0,       8,       0,       0,       0,      15,     -57,      24,      96,  100.0,   33.5,   83.2,    0.0,   21.9,   13.2,    0.0,   39.6,    0.0,    0.6,    0.0,    0.0,    0.0,   95.6,   97.0,    4.4,    3.0,     21,.,      7,      0,      5,.,      0,      5,      0,.,      0,      0,      0,     11,     11,    75.7,    64.7,    90.0,    90.0,    75.7,    64.7,    89.5,    90.0,"(RUSSELL 1000 VALUE INDEX x $50)","239744","CME ","239 ","F20","Combined"
