"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",210330,2021-03-30,33874A,CME ,00,138 ,   45433,    4456,   14020,     247,   26572,   23135,    1956,    2546,    2550,     168,       0,       0,       0,   35945,   42076,    9488,    3357,   -1178,     176,    -217,      -2,    -920,    -208,     -32,    -882,    -346,     -17,       0,    -579,       0,   -1677,   -1401,     499,     223,  100.0,    9.8,   30.9,    0.5,   58.5,   50.9,    4.3,    5.6,    5.6,    0.4,    0.0,    0.0,    0.0,   79.1,   92.6,   20.9,    7.4,     69,      4,      9,.,     30,     16,     10,      6,      4,.,      0,      0,      0,     44,     39,    22.7,    41.0,    37.8,    57.3,    22.6,    40.3,    37.7,    56.0,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",210323,2021-03-23,33874A,CME ,00,138 ,   46611,    4280,   14237,     249,   27492,   23343,    1988,    3428,    2896,     185,       0,     579,       0,   37622,   43477,    8989,    3134,   -3941,   -2063,   -3095,    -859,    -554,     324,    -230,    1460,      92,      29,    -475,     579,       0,   -2692,   -3160,   -1249,    -781,  100.0,    9.2,   30.5,    0.5,   59.0,   50.1,    4.3,    7.4,    6.2,    0.4,    0.0,    1.2,    0.0,   80.7,   93.3,   19.3,    6.7,     75,      4,      9,.,     32,     15,     10,      8,      6,.,      0,.,      0,     48,     41,    20.4,    41.3,    35.5,    58.2,    20.4,    40.3,    35.4,    56.5,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",210316,2021-03-16,33874A,CME ,00,138 ,   50552,    6343,   17332,    1108,   28046,   23019,    2218,    1968,    2804,     156,     475,       0,       0,   40314,   46637,   10238,    3915,    1125,     -86,     872,     850,   -1060,   -1977,     241,     173,     869,    -277,     475,    -226,      -2,     314,     350,     811,     775,  100.0,   12.5,   34.3,    2.2,   55.5,   45.5,    4.4,    3.9,    5.5,    0.3,    0.9,    0.0,    0.0,   79.7,   92.3,   20.3,    7.7,     68,      4,      8,      4,     28,     14,      8,      7,      5,      7,.,      0,      0,     48,     39,    20.2,    42.6,    35.6,    58.3,    20.2,    41.6,    35.5,    56.5,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",210309,2021-03-09,33874A,CME ,00,138 ,   49427,    6429,   16460,     258,   29106,   24996,    1977,    1795,    1935,     433,       0,     226,       2,   40000,   46287,    9427,    3140,    -207,     249,    -314,      94,     203,     258,    -412,    -226,    -429,     430,    -370,     -50,       2,     -30,    -421,    -177,     214,  100.0,   13.0,   33.3,    0.5,   58.9,   50.6,    4.0,    3.6,    3.9,    0.9,    0.0,    0.5,    0.0,   80.9,   93.6,   19.1,    6.4,     67,      5,      8,.,     30,     14,      9,      6,.,      4,      0,.,.,     47,     35,    21.2,    44.2,    36.5,    62.6,    21.2,    43.3,    36.0,    61.6,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",210302,2021-03-02,33874A,CME ,00,138 ,   49634,    6180,   16774,     164,   28903,   24738,    2389,    2021,    2364,       3,     370,     276,       0,   40030,   46708,    9604,    2926,    -818,     665,    -454,    -101,   -1885,     218,     266,    -231,    -776,       0,       0,     276,       0,   -1286,    -571,     468,    -247,  100.0,   12.5,   33.8,    0.3,   58.2,   49.8,    4.8,    4.1,    4.8,    0.0,    0.7,    0.6,    0.0,   80.7,   94.1,   19.3,    5.9,     70,      5,      8,.,     30,     15,     10,      6,      4,.,.,.,      0,     46,     36,    20.3,    45.5,    35.9,    61.6,    20.3,    44.7,    35.3,    60.4,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",210223,2021-02-23,33874A,CME ,00,138 ,   50452,    5515,   17228,     265,   30788,   24520,    2123,    2252,    3140,       3,     370,       0,       0,   41316,   47279,    9136,    3173,    -600,    -608,     -31,     104,    -240,     558,     120,     247,   -1139,     -46,       0,       0,       0,    -423,    -434,    -177,    -166,  100.0,   10.9,   34.1,    0.5,   61.0,   48.6,    4.2,    4.5,    6.2,    0.0,    0.7,    0.0,    0.0,   81.9,   93.7,   18.1,    6.3,     73,      5,      8,.,     32,     15,      9,      7,      5,.,.,      0,      0,     49,     35,    21.1,    44.9,    36.4,    60.3,    21.1,    43.9,    35.9,    59.4,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",210216,2021-02-16,33874A,CME ,00,138 ,   51052,    6123,   17259,     161,   31028,   23962,    2003,    2005,    4279,      49,     370,       0,       0,   41739,   47713,    9313,    3339,    -522,    -741,     460,       0,    1288,   -1717,     -78,    -465,     404,     -62,    -291,       0,       0,    -349,    -993,    -173,     471,  100.0,   12.0,   33.8,    0.3,   60.8,   46.9,    3.9,    3.9,    8.4,    0.1,    0.7,    0.0,    0.0,   81.8,   93.5,   18.2,    6.5,     73,      5,      8,.,     33,     13,     10,      6,      7,.,.,      0,      0,     51,     36,    21.1,    44.8,    36.2,    59.7,    21.1,    44.1,    35.6,    58.9,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",210209,2021-02-09,33874A,CME ,00,138 ,   51574,    6864,   16799,     161,   29740,   25679,    2081,    2470,    3875,     111,     661,       0,       0,   42088,   48706,    9486,    2868,    -693,    -349,    -130,       0,    -752,   -2371,     506,      34,    1096,    -168,     291,       0,       0,    -438,   -1067,    -255,     374,  100.0,   13.3,   32.6,    0.3,   57.7,   49.8,    4.0,    4.8,    7.5,    0.2,    1.3,    0.0,    0.0,   81.6,   94.4,   18.4,    5.6,     79,      6,      9,.,     32,     15,     11,      8,      7,.,.,      0,      0,     53,     41,    20.9,    45.1,    36.1,    60.2,    20.9,    44.7,    35.6,    59.6,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",210202,2021-02-02,33874A,CME ,00,138 ,   52267,    7213,   16929,     161,   30492,   28050,    1575,    2436,    2779,     279,     370,       0,       0,   42526,   49773,    9741,    2494,   -1018,     607,   -1618,       0,    -936,    1351,      10,    -954,    -594,     115,       0,       0,       0,   -1158,    -736,     140,    -282,  100.0,   13.8,   32.4,    0.3,   58.3,   53.7,    3.0,    4.7,    5.3,    0.5,    0.7,    0.0,    0.0,   81.4,   95.2,   18.6,    4.8,     76,      7,      9,.,     31,     15,     11,      7,      6,      5,.,      0,      0,     53,     40,    21.2,    45.0,    36.5,    62.7,    21.2,    44.6,    36.0,    62.2,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",210126,2021-01-26,33874A,CME ,00,138 ,   53285,    6606,   18547,     161,   31428,   26699,    1565,    3390,    3373,     164,     370,       0,       0,   43684,   50509,    9601,    2776,    -702,     752,    -744,       0,   -1748,    -274,     -10,     251,     871,       4,    -344,       0,       0,   -1095,    -153,     393,    -549,  100.0,   12.4,   34.8,    0.3,   59.0,   50.1,    2.9,    6.4,    6.3,    0.3,    0.7,    0.0,    0.0,   82.0,   94.8,   18.0,    5.2,     78,      7,      9,.,     31,     14,      9,     11,      5,      4,.,      0,      0,     54,     38,    20.3,    45.3,    34.8,    60.6,    20.3,    44.9,    34.1,    59.9,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",210119,2021-01-19,33874A,CME ,00,138 ,   53987,    5854,   19291,     161,   33176,   26973,    1575,    3139,    2502,     160,     714,       0,       0,   44779,   50662,    9208,    3325,    -565,     137,     388,      -2,    -766,    -612,     -29,     554,    -528,     -15,     244,       0,       0,     123,    -798,    -688,     233,  100.0,   10.8,   35.7,    0.3,   61.5,   50.0,    2.9,    5.8,    4.6,    0.3,    1.3,    0.0,    0.0,   82.9,   93.8,   17.1,    6.2,     79,      7,     10,.,     32,     14,      9,     10,      4,      4,.,      0,      0,     55,     38,    20.1,    44.9,    36.1,    59.9,    20.0,    44.6,    35.1,    59.2,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",210112,2021-01-12,33874A,CME ,00,138 ,   54552,    5717,   18903,     163,   33942,   27585,    1604,    2585,    3030,     175,     470,       0,       0,   44656,   51460,    9896,    3092,    2379,     756,    3303,       0,    2309,   -1217,    -157,    -158,     931,       6,       0,       0,       0,    2756,    2866,    -377,    -487,  100.0,   10.5,   34.7,    0.3,   62.2,   50.6,    2.9,    4.7,    5.6,    0.3,    0.9,    0.0,    0.0,   81.9,   94.3,   18.1,    5.7,     78,      7,     10,.,     32,     15,     10,      8,      5,      4,.,      0,      0,     53,     40,    19.6,    44.3,    35.3,    59.3,    19.5,    43.9,    34.8,    58.5,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",210105,2021-01-05,33874A,CME ,00,138 ,   52173,    4961,   15600,     163,   31633,   28802,    1761,    2743,    2099,     169,     470,       0,       0,   41900,   48594,   10273,    3579,   -1269,    -968,     -15,       0,   -1028,   -1498,     150,     147,     261,      21,       0,       0,       0,   -1678,   -1081,     409,    -188,  100.0,    9.5,   29.9,    0.3,   60.6,   55.2,    3.4,    5.3,    4.0,    0.3,    0.9,    0.0,    0.0,   80.3,   93.1,   19.7,    6.9,     74,      6,      9,.,     31,     15,     10,      9,.,      4,.,      0,      0,     52,     37,    20.5,    45.5,    35.3,    62.7,    20.2,    45.1,    34.3,    61.9,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",211228,2021-12-28,43874A,CME ,00,438 ,  184654,   23653,  149702,   14284,   17485,    5885,     714,  113688,     755,   13243,    1284,       0,       0,  184351,  184583,     303,      71,    9389,   -1023,    7442,     939,       9,       0,       0,    8472,       0,     993,       0,       0,       0,    9390,    9374,      -1,      15,  100.0,   12.8,   81.1,    7.7,    9.5,    3.2,    0.4,   61.6,    0.4,    7.2,    0.7,    0.0,    0.0,   99.8,  100.0,    0.2,    0.0,     74,      7,     20,     14,      9,.,.,     27,.,      7,      7,      0,      0,     60,     38,    51.1,    62.1,    67.4,    83.0,    48.1,    62.0,    61.8,    79.7,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",211221,2021-12-21,43874A,CME ,00,438 ,  175265,   24676,  142260,   13345,   17476,    5885,     714,  105216,     755,   12250,    1284,       0,       0,  174961,  175209,     304,      56,  -69430,  -11033,  -39409,  -26110,   -1803,   -1512,   -1818,  -28082,       0,    -401,    -164,    -177,       0,  -69411,  -69427,     -19,      -3,  100.0,   14.1,   81.2,    7.6,   10.0,    3.4,    0.4,   60.0,    0.4,    7.0,    0.7,    0.0,    0.0,   99.8,  100.0,    0.2,    0.0,     73,      7,     20,     14,      9,.,.,     26,.,      6,      7,      0,      0,     59,     37,    50.9,    62.4,    65.6,    82.9,    48.1,    61.2,    60.7,    79.7,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",211214,2021-12-14,43874A,CME ,00,438 ,  244695,   35709,  181669,   39455,   19279,    7397,    2532,  133298,     755,   12651,    1448,     177,       0,  244372,  244636,     323,      59,    2589,    -175,    1059,     887,     230,       0,    -224,    1005,       0,     867,      -1,       0,       0,    2589,    2589,       0,       0,  100.0,   14.6,   74.2,   16.1,    7.9,    3.0,    1.0,   54.5,    0.3,    5.2,    0.6,    0.1,    0.0,   99.9,  100.0,    0.1,    0.0,     86,     10,     24,     15,     12,.,.,     27,.,      6,      7,.,      0,     68,     42,    41.8,    55.3,    61.5,    77.7,    37.9,    50.7,    50.9,    68.9,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",211207,2021-12-07,43874A,CME ,00,438 ,  242106,   35884,  180610,   38568,   19049,    7397,    2756,  132293,     755,   11784,    1449,     177,       0,  241783,  242047,     323,      59,    7132,     415,    3660,    1982,       0,       0,       0,    4445,     250,    1240,      50,       0,       0,    8132,    7132,   -1000,       0,  100.0,   14.8,   74.6,   15.9,    7.9,    3.1,    1.1,   54.6,    0.3,    4.9,    0.6,    0.1,    0.0,   99.9,  100.0,    0.1,    0.0,     86,     10,     24,     16,     12,.,.,     27,.,      6,      7,.,      0,     68,     43,    42.1,    55.2,    61.5,    78.2,    38.5,    50.5,    51.6,    69.3,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",211130,2021-11-30,43874A,CME ,00,438 ,  234974,   35469,  176950,   36586,   19049,    7397,    2756,  127848,     505,   10544,    1399,     177,       0,  233651,  234915,    1323,      59,   -2875,   -3500,   -3508,     860,    -282,       0,     100,    -823,     -75,    -252,      20,       0,       0,   -3877,   -2875,    1002,       0,  100.0,   15.1,   75.3,   15.6,    8.1,    3.1,    1.2,   54.4,    0.2,    4.5,    0.6,    0.1,    0.0,   99.4,  100.0,    0.6,    0.0,     86,     10,     24,     15,     12,.,.,     27,.,      6,      7,.,      0,     68,     42,    44.0,    56.7,    64.0,    78.9,    40.9,    52.1,    54.3,    69.8,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",211123,2021-11-23,43874A,CME ,00,438 ,  237849,   38969,  180458,   35726,   19331,    7397,    2656,  128671,     580,   10796,    1379,     177,       0,  237528,  237790,     321,      59,   -2583,   -1822,   -2232,     669,      90,       0,       0,    -507,       0,     113,      10,       0,       0,   -1447,   -1450,   -1136,   -1133,  100.0,   16.4,   75.9,   15.0,    8.1,    3.1,    1.1,   54.1,    0.2,    4.5,    0.6,    0.1,    0.0,   99.9,  100.0,    0.1,    0.0,     86,     10,     24,     15,     12,.,.,     27,.,      5,      7,.,      0,     68,     41,    44.1,    56.0,    64.3,    79.3,    41.4,    51.4,    54.8,    70.5,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",211116,2021-11-16,43874A,CME ,00,438 ,  240432,   40791,  182690,   35057,   19241,    7397,    2656,  129178,     580,   10683,    1369,     177,       0,  238975,  239240,    1457,    1192,   -1523,   -1116,    -886,    -746,     717,       0,       0,    -548,       0,   -1018,      90,       0,       0,   -2621,   -2650,    1098,    1127,  100.0,   17.0,   76.0,   14.6,    8.0,    3.1,    1.1,   53.7,    0.2,    4.4,    0.6,    0.1,    0.0,   99.4,   99.5,    0.6,    0.5,     88,     10,     24,     14,     13,.,.,     28,.,      5,      7,.,      0,     70,     40,    43.9,    56.2,    63.9,    79.2,    41.4,    51.7,    54.7,    70.7,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",211109,2021-11-09,43874A,CME ,00,438 ,  241955,   41907,  183576,   35803,   18524,    7397,    2656,  129726,     580,   11701,    1279,     177,       0,  241596,  241890,     359,      65,     853,   12094,   12808,  -12159,    1230,       0,       0,     105,       0,     198,      20,       0,       0,    1488,     847,    -635,       6,  100.0,   17.3,   75.9,   14.8,    7.7,    3.1,    1.1,   53.6,    0.2,    4.8,    0.5,    0.1,    0.0,   99.9,  100.0,    0.1,    0.0,     88,     10,     24,     15,     13,.,.,     28,.,      5,      7,.,      0,     70,     41,    44.6,    55.9,    64.5,    79.1,    41.1,    51.5,    54.8,    70.6,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",211102,2021-11-02,43874A,CME ,00,438 ,  241102,   29813,  170768,   47962,   17294,    7397,    2656,  129621,     580,   11503,    1259,     177,       0,  240108,  241043,     994,      59,    2367,   -1955,     627,    1527,       0,       0,       0,    6190,       0,     285,      22,       0,       0,    6069,    2439,   -3702,     -72,  100.0,   12.4,   70.8,   19.9,    7.2,    3.1,    1.1,   53.8,    0.2,    4.8,    0.5,    0.1,    0.0,   99.6,  100.0,    0.4,    0.0,     86,     11,     23,     15,     13,.,.,     26,.,      5,      7,.,      0,     68,     41,    43.5,    55.9,    62.8,    79.6,    36.5,    51.4,    48.8,    67.9,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",211026,2021-10-26,43874A,CME ,00,438 ,  238735,   31768,  170141,   46435,   17294,    7397,    2656,  123431,     580,   11218,    1237,     177,       0,  234039,  238604,    4696,     131,   -1243,   -1164,    -780,     954,     114,       0,       0,   -4158,       0,   -1491,     211,       0,       0,   -5534,   -1317,    4291,      74,  100.0,   13.3,   71.3,   19.5,    7.2,    3.1,    1.1,   51.7,    0.2,    4.7,    0.5,    0.1,    0.0,   98.0,   99.9,    2.0,    0.1,     86,     11,     23,     15,     13,.,.,     26,.,      5,      7,.,      0,     68,     41,    42.3,    56.1,    61.6,    79.4,    35.0,    51.6,    47.7,    68.3,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",211019,2021-10-19,43874A,CME ,00,438 ,  239978,   32932,  170921,   45481,   17180,    7397,    2656,  127589,     580,   12709,    1026,     177,       0,  239573,  239921,     405,      57,   -3630,     424,   -3406,   -1502,       0,       0,       0,   -3625,     250,    1033,       0,       0,       0,   -3670,   -3625,      40,      -5,  100.0,   13.7,   71.2,   19.0,    7.2,    3.1,    1.1,   53.2,    0.2,    5.3,    0.4,    0.1,    0.0,   99.8,  100.0,    0.2,    0.0,     86,     11,     23,     15,     13,.,.,     27,.,      6,      6,.,      0,     68,     42,    41.7,    57.0,    62.2,    79.1,    34.9,    52.5,    49.7,    68.4,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",211012,2021-10-12,43874A,CME ,00,438 ,  243608,   32508,  174327,   46983,   17180,    7397,    2656,  131214,     330,   11676,    1026,     177,       0,  243243,  243546,     365,      62,    -416,    1127,     525,    -558,     105,       0,       0,    -688,       0,    -397,     -97,       0,       0,    -508,    -430,      92,      14,  100.0,   13.3,   71.6,   19.3,    7.1,    3.0,    1.1,   53.9,    0.1,    4.8,    0.4,    0.1,    0.0,   99.9,  100.0,    0.1,    0.0,     86,     11,     23,     15,     13,.,.,     27,.,      5,      6,.,      0,     68,     41,    40.2,    58.0,    63.2,    79.9,    35.5,    52.9,    51.3,    68.8,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",211005,2021-10-05,43874A,CME ,00,438 ,  244024,   31381,  173802,   47541,   17075,    7397,    2656,  131902,     330,   12073,    1123,     177,       0,  243751,  243976,     273,      48,     132,     639,     115,     421,    -250,       0,     -64,    -208,       0,    -329,     -83,     -40,       0,     126,     103,       6,      29,  100.0,   12.9,   71.2,   19.5,    7.0,    3.0,    1.1,   54.1,    0.1,    4.9,    0.5,    0.1,    0.0,   99.9,  100.0,    0.1,    0.0,     87,     11,     23,     15,     13,.,.,     27,.,      5,      7,.,      0,     69,     41,    40.2,    57.7,    62.9,    79.8,    35.4,    52.6,    51.5,    68.5,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",210928,2021-09-28,43874A,CME ,00,438 ,  243892,   30742,  173687,   47120,   17325,    7397,    2720,  132110,     330,   12402,    1206,     217,       0,  243625,  243873,     267,      19,    6200,    -703,    4697,    2562,     -33,       0,      84,    6408,       0,   -1102,      25,       0,       0,    7241,    6241,   -1041,     -41,  100.0,   12.6,   71.2,   19.3,    7.1,    3.0,    1.1,   54.2,    0.1,    5.1,    0.5,    0.1,    0.0,   99.9,  100.0,    0.1,    0.0,     88,     10,     23,     15,     13,.,.,     28,.,      6,      7,.,      0,     70,     42,    40.1,    56.5,    62.3,    79.9,    35.2,    51.4,    51.7,    67.9,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",210921,2021-09-21,43874A,CME ,00,438 ,  237692,   31445,  168990,   44558,   17358,    7397,    2636,  125702,     330,   13504,    1181,     217,       0,  236384,  237632,    1308,      60,   -2387,   -1813,   -2588,    1125,      35,       0,       0,   -1857,       0,    -931,      18,       0,      -3,   -3426,   -2397,    1039,      10,  100.0,   13.2,   71.1,   18.7,    7.3,    3.1,    1.1,   52.9,    0.1,    5.7,    0.5,    0.1,    0.0,   99.4,  100.0,    0.6,    0.0,     89,     10,     23,     15,     13,.,.,     28,.,      8,      7,.,      0,     71,     44,    40.1,    57.5,    60.7,    80.2,    34.9,    52.9,    50.5,    67.3,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",210914,2021-09-14,43874A,CME ,00,438 ,  240079,   33258,  171578,   43433,   17323,    7397,    2636,  127559,     330,   14435,    1163,     217,       3,  239810,  240029,     269,      50,    2940,    1451,     243,    1253,     168,       0,       0,   -1128,       0,    1454,       2,       0,      -8,    3192,    2942,    -252,      -2,  100.0,   13.9,   71.5,   18.1,    7.2,    3.1,    1.1,   53.1,    0.1,    6.0,    0.5,    0.1,    0.0,   99.9,  100.0,    0.1,    0.0,     89,     10,     23,     15,     13,.,.,     29,.,      7,      7,.,.,     71,     44,    39.7,    58.2,    59.6,    80.4,    35.3,    52.5,    49.6,    67.6,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",210907,2021-09-07,43874A,CME ,00,438 ,  237139,   31807,  171335,   42180,   17155,    7397,    2636,  128687,     330,   12981,    1161,     217,      11,  236618,  237087,     521,      52,      44,       6,     259,    -461,    -826,       0,       0,     859,       0,     254,     -32,       0,       0,    -200,      52,     244,      -8,  100.0,   13.4,   72.3,   17.8,    7.2,    3.1,    1.1,   54.3,    0.1,    5.5,    0.5,    0.1,    0.0,   99.8,  100.0,    0.2,    0.0,     90,     11,     22,     16,     13,.,.,     30,.,      7,      7,.,.,     72,     45,    40.1,    59.1,    60.2,    81.7,    35.7,    54.0,    50.8,    69.3,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
