"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230905,2023-09-05,13874U,CME ,00,138 ,  255069,   13494,   11400,     153,   20812,    5358,    3120,  120333,   28845,   10693,   31910,   40775,       0,  200515,  100344,   54554,  154725,   14086,    3228,    2010,     153,    -530,     364,    1168,    6594,   10661,      14,     -60,    4076,       0,   10567,   18446,    3519,   -4360,  100.0,    5.3,    4.5,    0.1,    8.2,    2.1,    1.2,   47.2,   11.3,    4.2,   12.5,   16.0,    0.0,   78.6,   39.3,   21.4,   60.7,     32,.,.,.,     10,      4,      6,      8,      4,      5,.,.,      0,     25,     19,    63.5,    31.0,    69.6,    36.9,    59.9,    30.6,    65.9,    33.2,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230829,2023-08-29,13874U,CME ,00,138 ,  240983,   10266,    9390,       0,   21342,    4994,    1952,  113739,   18184,   10679,   31970,   36699,       0,  189948,   81898,   51035,  159085,   24088,     732,     657,       0,   -1359,     923,     326,   33396,   -6128,     244,    2640,    5271,       0,   35979,    1293,  -11891,   22795,  100.0,    4.3,    3.9,    0.0,    8.9,    2.1,    0.8,   47.2,    7.5,    4.4,   13.3,   15.2,    0.0,   78.8,   34.0,   21.2,   66.0,     31,.,.,      0,     11,.,      5,      9,.,      6,.,.,      0,     26,     16,    61.6,    27.4,    68.6,    33.1,    57.8,    26.6,    64.8,    28.7,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230822,2023-08-22,13874U,CME ,00,138 ,  216895,    9534,    8733,       0,   22701,    4071,    1626,   80343,   24312,   10435,   29330,   31428,       0,  153969,   80605,   62926,  136290,  -43240,    4108,     394,       0,    -438,     290,     179,  -49258,    7579,    -469,    2650,    3980,       0,  -43228,   11953,     -12,  -55193,  100.0,    4.4,    4.0,    0.0,   10.5,    1.9,    0.7,   37.0,   11.2,    4.8,   13.5,   14.5,    0.0,   71.0,   37.2,   29.0,   62.8,     29,.,.,      0,     12,.,      5,      6,      5,      5,.,.,      0,     23,     16,    55.8,    25.9,    62.1,    34.4,    51.6,    24.6,    57.8,    30.9,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230815,2023-08-15,13874U,CME ,00,138 ,  260135,    5426,    8339,       0,   23139,    3781,    1447,  129601,   16733,   10904,   26680,   27448,       0,  197197,   68652,   62938,  191483,   19775,    2184,   -3258,       0,     637,    -160,     110,    3254,   -6068,     232,    2042,    3795,       0,    8459,   -5349,   11316,   25124,  100.0,    2.1,    3.2,    0.0,    8.9,    1.5,    0.6,   49.8,    6.4,    4.2,   10.3,   10.6,    0.0,   75.8,   26.4,   24.2,   73.6,     28,.,.,      0,     12,.,      5,      7,.,      5,.,.,      0,     24,     14,    61.3,    21.7,    67.7,    25.4,    57.3,    19.5,    63.5,    21.6,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230808,2023-08-08,13874U,CME ,00,138 ,  240360,    3242,   11597,       0,   22502,    3941,    1337,  126347,   22801,   10672,   24638,   23653,       0,  188738,   74001,   51622,  166359,   22562,    1311,    4963,       0,     582,     141,     201,    8261,   16589,    1399,    6988,    2986,       0,   18742,   26279,    3820,   -3717,  100.0,    1.3,    4.8,    0.0,    9.4,    1.6,    0.6,   52.6,    9.5,    4.4,   10.3,    9.8,    0.0,   78.5,   30.8,   21.5,   69.2,     33,.,.,      0,     12,.,      5,      8,.,      5,.,.,      0,     26,     17,    62.5,    23.1,    68.2,    28.7,    58.2,    21.9,    64.0,    25.3,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230801,2023-08-01,13874U,CME ,00,138 ,  217798,    1931,    6634,       0,   21920,    3800,    1136,  118086,    6212,    9273,   17650,   20667,       0,  169996,   47722,   47802,  170076,   -2056,    1931,   -3004,       0,    1205,     -28,    -505,   -5987,  -10923,   -3350,    2390,    2577,       0,   -4316,  -15233,    2260,   13177,  100.0,    0.9,    3.0,    0.0,   10.1,    1.7,    0.5,   54.2,    2.9,    4.3,    8.1,    9.5,    0.0,   78.1,   21.9,   21.9,   78.1,     29,.,.,      0,     11,.,      4,     10,.,      4,.,.,      0,     24,     13,    61.2,    19.1,    66.9,    21.7,    57.0,    16.0,    62.7,    17.1,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230725,2023-07-25,13874U,CME ,00,138 ,  219854,       0,    9638,       0,   20715,    3828,    1641,  124073,   17135,   12623,   15260,   18090,       0,  174312,   62955,   45542,  156899,    8158,       0,   -1575,       0,    2805,      43,   -2216,    2476,    5785,     892,     571,    2963,       0,    4528,    5892,    3630,    2266,  100.0,    0.0,    4.4,    0.0,    9.4,    1.7,    0.7,   56.4,    7.8,    5.7,    6.9,    8.2,    0.0,   79.3,   28.6,   20.7,   71.4,     33,      0,.,      0,     11,.,      4,     13,.,      5,.,.,      0,     27,     15,    56.7,    22.3,    66.1,    26.9,    52.9,    19.4,    60.8,    22.1,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230718,2023-07-18,13874U,CME ,00,138 ,  211696,       0,   11213,       0,   17910,    3785,    3857,  121597,   11350,   11731,   14689,   15127,       0,  169784,   57063,   41912,  154633,   26865,       0,    4008,       0,    1685,      88,      18,   28488,    8410,   -1671,    4980,    2801,       0,   33500,   13654,   -6635,   13211,  100.0,    0.0,    5.3,    0.0,    8.5,    1.8,    1.8,   57.4,    5.4,    5.5,    6.9,    7.1,    0.0,   80.2,   27.0,   19.8,   73.0,     31,      0,.,      0,     10,.,      6,     12,.,      5,.,.,      0,     26,     16,    58.2,    19.2,    67.9,    24.7,    54.2,    16.8,    62.6,    19.6,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230711,2023-07-11,13874U,CME ,00,138 ,  184831,       0,    7205,       0,   16225,    3697,    3839,   93109,    2940,   13402,    9709,   12326,       0,  136284,   43409,   48547,  141422,   19233,       0,    1048,       0,     530,     -40,     323,    9208,  -10392,    4541,    1897,    2741,       0,   16499,   -1779,    2734,   21012,  100.0,    0.0,    3.9,    0.0,    8.8,    2.0,    2.1,   50.4,    1.6,    7.3,    5.3,    6.7,    0.0,   73.7,   23.5,   26.3,   76.5,     27,      0,.,      0,     10,.,      6,      9,.,      6,.,.,      0,     23,     16,    54.1,    15.4,    63.2,    20.9,    48.7,    12.2,    56.2,    14.2,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230703,2023-07-03,13874U,CME ,00,138 ,  165598,       0,    6157,       0,   15695,    3737,    3516,   83901,   13332,    8861,    7812,    9585,       0,  119785,   45188,   45813,  120410,   35755,       0,     238,       0,   -2371,     -98,    1079,   38595,    7421,   -1619,    4120,    2146,       0,   39804,    9167,   -4049,   26588,  100.0,    0.0,    3.7,    0.0,    9.5,    2.3,    2.1,   50.7,    8.1,    5.4,    4.7,    5.8,    0.0,   72.3,   27.3,   27.7,   72.7,     29,      0,.,      0,      9,.,      6,     10,.,      4,.,.,      0,     23,     16,    51.6,    19.4,    61.1,    24.9,    46.5,    15.9,    55.8,    19.8,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230627,2023-06-27,13874U,CME ,00,138 ,  129843,       0,    5919,       0,   18066,    3835,    2437,   45306,    5911,   10480,    3692,    7439,       0,   79981,   36021,   49862,   93822,   28920,   -1339,    2999,       0,   -2685,   -1154,    -691,   17704,   -6983,    8310,    2640,    3172,       0,   23939,    5653,    4981,   23267,  100.0,    0.0,    4.6,    0.0,   13.9,    3.0,    1.9,   34.9,    4.6,    8.1,    2.8,    5.7,    0.0,   61.6,   27.7,   38.4,   72.3,     29,      0,.,      0,     10,.,      6,      9,.,      5,.,.,      0,     23,     17,    38.8,    18.0,    47.9,    24.3,    31.7,    13.1,    39.7,    17.8,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230620,2023-06-20,13874U,CME ,00,138 ,  100923,    1339,    2920,       0,   20751,    4989,    3128,   27602,   12894,    2170,    1052,    4267,       0,   56042,   30368,   44881,   70555, -389122,  -45114,  -16062,   -1647,   -3926,     785,    1862, -318937, -131748,  -22587,       5,    2662,       0, -390344, -166735,    1222, -222387,  100.0,    1.3,    2.9,    0.0,   20.6,    4.9,    3.1,   27.3,   12.8,    2.2,    1.0,    4.2,    0.0,   55.5,   30.1,   44.5,   69.9,     26,.,.,      0,     10,.,      7,      8,.,      5,.,.,      0,     23,     15,    29.7,    23.5,    39.2,    29.6,    29.1,    22.2,    36.5,    24.8,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230613,2023-06-13,13874U,CME ,00,138 ,  490045,   46453,   18982,    1647,   24677,    4204,    1266,  346539,  144642,   24757,    1047,    1605,       0,  446386,  197103,   43659,  292942,   50724,     154,     380,    1647,    2531,   -2024,     192,   33432,    7206,   18406,       1,  -28226,       0,   56363,   -2419,   -5639,   53143,  100.0,    9.5,    3.9,    0.3,    5.0,    0.9,    0.3,   70.7,   29.5,    5.1,    0.2,    0.3,    0.0,   91.1,   40.2,    8.9,   59.8,     34,.,.,.,     11,.,      7,      6,      9,      8,.,.,      0,     27,     24,    83.1,    31.4,    86.5,    36.3,    79.7,    28.6,    82.4,    32.4,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230606,2023-06-06,13874U,CME ,00,138 ,  439321,   46299,   18602,       0,   22146,    6228,    1074,  313107,  137436,    6351,    1046,   29831,       0,  390023,  199522,   49298,  239799,   50037,     -21,    2328,       0,   -1534,    -240,      73,   49778,   11382,     200,       2,    2701,       0,   48498,   16444,    1539,   33593,  100.0,   10.5,    4.2,    0.0,    5.0,    1.4,    0.2,   71.3,   31.3,    1.4,    0.2,    6.8,    0.0,   88.8,   45.4,   11.2,   54.6,     31,.,.,      0,      9,.,      4,      7,      7,      8,.,.,      0,     25,     18,    80.5,    37.0,    83.3,    43.1,    80.1,    36.1,    82.9,    42.0,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230530,2023-05-30,13874U,CME ,00,138 ,  389284,   46320,   16274,       0,   23680,    6468,    1001,  263329,  126054,    6151,    1044,   27130,       0,  341525,  183078,   47759,  206206,   40568,    5996,    3101,       0,     919,    -716,     109,   41190,   36912,    -249,       0,    2173,       0,   47965,   41330,   -7397,    -762,  100.0,   11.9,    4.2,    0.0,    6.1,    1.7,    0.3,   67.6,   32.4,    1.6,    0.3,    7.0,    0.0,   87.7,   47.0,   12.3,   53.0,     32,.,.,      0,     11,.,      5,      5,      9,      7,.,.,      0,     23,     21,    80.4,    37.2,    83.2,    43.8,    79.7,    36.3,    82.4,    42.8,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230523,2023-05-23,13874U,CME ,00,138 ,  348716,   40324,   13173,       0,   22761,    7184,     892,  222139,   89142,    6400,    1044,   24957,       0,  293560,  141748,   55156,  206968,   13339,     930,     296,       0,    2312,     511,   -1165,    6651,   -1409,    -217,       0,    3347,       0,    8511,    1363,    4828,   11976,  100.0,   11.6,    3.8,    0.0,    6.5,    2.1,    0.3,   63.7,   25.6,    1.8,    0.3,    7.2,    0.0,   84.2,   40.6,   15.8,   59.4,     29,.,.,      0,      9,.,.,      4,      8,      6,.,.,      0,     20,     18,    77.0,    31.3,    80.3,    36.9,    76.1,    30.4,    79.3,    35.8,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230516,2023-05-16,13874U,CME ,00,138 ,  335377,   39394,   12877,       0,   20449,    6673,    2057,  215488,   90551,    6617,    1044,   21610,       0,  285049,  140385,   50328,  194992,   43376,    6484,    1665,       0,   -1300,     374,   -1006,   35746,   17759,    1789,       0,    2995,       0,   41713,   23576,    1663,   19800,  100.0,   11.7,    3.8,    0.0,    6.1,    2.0,    0.6,   64.3,   27.0,    2.0,    0.3,    6.4,    0.0,   85.0,   41.9,   15.0,   58.1,     29,.,.,      0,      9,.,.,      5,      8,      6,.,.,      0,     21,     17,    76.4,    31.6,    80.7,    38.0,    75.5,    30.5,    79.8,    36.9,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230509,2023-05-09,13874U,CME ,00,138 ,  292001,   32910,   11212,       0,   21749,    6299,    3063,  179742,   72792,    4828,    1044,   18615,       0,  243336,  116809,   48665,  175192,    7501,   -4928,    1192,       0,   -1027,     162,    -145,   11643,   12101,   -1628,       0,    2909,       0,    3915,   14591,    3586,   -7090,  100.0,   11.3,    3.8,    0.0,    7.4,    2.2,    1.0,   61.6,   24.9,    1.7,    0.4,    6.4,    0.0,   83.3,   40.0,   16.7,   60.0,     28,.,.,      0,      9,.,      4,      4,      7,      6,.,.,      0,     21,     17,    72.5,    30.7,    77.8,    37.2,    72.1,    29.5,    77.4,    35.9,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230502,2023-05-02,13874U,CME ,00,138 ,  284500,   37838,   10020,       0,   22776,    6137,    3208,  168099,   60691,    6456,    1044,   15706,       0,  239421,  102218,   45079,  182282,   27989,    7764,    1690,       0,   -2047,    -613,     596,   25544,  -15910,    4558,   -1090,    2954,       0,   35325,   -6725,   -7336,   34714,  100.0,   13.3,    3.5,    0.0,    8.0,    2.2,    1.1,   59.1,   21.3,    2.3,    0.4,    5.5,    0.0,   84.2,   35.9,   15.8,   64.1,     28,.,.,      0,     10,.,      4,.,      7,      5,.,.,      0,     20,     17,    72.6,    25.7,    78.6,    32.3,    72.4,    24.9,    77.1,    31.0,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230425,2023-04-25,13874U,CME ,00,138 ,  256511,   30074,    8330,       0,   24823,    6750,    2612,  142555,   76601,    1898,    2134,   12752,       0,  204096,  108943,   52415,  147568,   50177,    8722,     287,       0,   -2710,     311,    1439,   31323,   24836,    -237,    1100,     643,       0,   39637,   27279,   10540,   22898,  100.0,   11.7,    3.2,    0.0,    9.7,    2.6,    1.0,   55.6,   29.9,    0.7,    0.8,    5.0,    0.0,   79.6,   42.5,   20.4,   57.5,     31,.,.,      0,      9,.,      4,.,     10,      5,.,.,      0,     21,     19,    69.8,    24.5,    74.2,    36.5,    69.8,    23.9,    74.0,    35.5,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230418,2023-04-18,13874U,CME ,00,138 ,  206334,   21352,    8043,       0,   27533,    6439,    1173,  111232,   51765,    2135,    1034,   12109,       0,  164459,   81664,   41875,  124670,   38360,    7110,    1483,       0,   -1482,     688,      35,   38214,    7667,   -5729,       1,    2331,       0,   38149,    6475,     211,   31885,  100.0,   10.3,    3.9,    0.0,   13.3,    3.1,    0.6,   53.9,   25.1,    1.0,    0.5,    5.9,    0.0,   79.7,   39.6,   20.3,   60.4,     29,.,.,      0,     10,.,.,.,      9,      5,.,.,      0,     19,     18,    68.5,    22.0,    73.6,    32.8,    68.5,    21.6,    73.4,    31.8,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230411,2023-04-11,13874U,CME ,00,138 ,  167974,   14242,    6560,       0,   29015,    5751,    1138,   73018,   44098,    7864,    1033,    9778,       0,  126310,   75189,   41664,   92785,   25103,    5133,    1473,       0,    2295,   -1112,      -9,   13423,    4103,    5489,    1033,    2563,       0,   27364,   12507,   -2261,   12596,  100.0,    8.5,    3.9,    0.0,   17.3,    3.4,    0.7,   43.5,   26.3,    4.7,    0.6,    5.8,    0.0,   75.2,   44.8,   24.8,   55.2,     28,.,.,      0,     11,.,.,.,      6,      6,.,.,      0,     21,     15,    60.4,    26.9,    67.7,    38.9,    58.2,    26.3,    64.1,    35.1,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230404,2023-04-04,13874U,CME ,00,138 ,  142871,    9109,    5087,       0,   26720,    6863,    1147,   59595,   39995,    2375,       0,    7215,       0,   98946,   62682,   43925,   80189,   38445,    5758,    2497,       0,   -2034,    1484,     -26,   35671,    8565,    1902,   -1023,    3811,       0,   40248,   18233,   -1803,   20212,  100.0,    6.4,    3.6,    0.0,   18.7,    4.8,    0.8,   41.7,   28.0,    1.7,    0.0,    5.0,    0.0,   69.3,   43.9,   30.7,   56.1,     27,.,.,      0,      9,.,.,      4,      6,      5,      0,.,      0,     19,     15,    51.3,    28.4,    61.1,    38.2,    51.3,    27.8,    60.8,    36.0,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230328,2023-03-28,13874U,CME ,00,138 ,  104426,    3351,    2590,       0,   28754,    5379,    1173,   23924,   31430,     473,    1023,    3404,       0,   58698,   44449,   45728,   59977,   11960,    3351,     925,       0,    -249,    -524,      -4,     687,    4721,     106,       9,    1345,       0,    3900,    6569,    8060,    5391,  100.0,    3.2,    2.5,    0.0,   27.5,    5.2,    1.1,   22.9,   30.1,    0.5,    1.0,    3.3,    0.0,   56.2,   42.6,   43.8,   57.4,     26,.,.,      0,     10,.,.,      4,      5,      5,.,.,      0,     21,     12,    35.2,    29.6,    45.6,    39.7,    34.8,    29.3,    45.2,    38.5,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230321,2023-03-21,13874U,CME ,00,138 ,   92466,       0,    1665,       0,   29003,    5903,    1177,   23237,   26709,     367,    1014,    2059,       0,   54798,   37880,   37668,   54586,  -97964,  -12562,   -8221,    -558,   -1049,     281,    -404,  -59829,  -59130,   -9463,       5,     677,       0,  -83860,  -76818,  -14104,  -21146,  100.0,    0.0,    1.8,    0.0,   31.4,    6.4,    1.3,   25.1,   28.9,    0.4,    1.1,    2.2,    0.0,   59.3,   41.0,   40.7,   59.0,     25,      0,.,      0,     10,.,.,      4,      5,      4,.,.,      0,     19,     12,    35.1,    32.4,    47.0,    39.3,    34.7,    31.3,    46.6,    38.1,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230314,2023-03-14,13874U,CME ,00,138 ,  190430,   12562,    9886,     558,   30052,    5622,    1581,   83066,   85839,    9830,    1009,    1382,       0,  138658,  114698,   51772,   75732,    2095,    5117,    3256,     418,    1996,    1283,   -1221,   -4359,   -5468,    5284,    1009,  -16575,       0,    8244,  -13023,   -6149,   15118,  100.0,    6.6,    5.2,    0.3,   15.8,    3.0,    0.8,   43.6,   45.1,    5.2,    0.5,    0.7,    0.0,   72.8,   60.2,   27.2,   39.8,     32,.,.,.,     10,.,.,      6,      7,     10,.,.,      0,     26,     20,    53.1,    44.1,    60.8,    54.7,    52.9,    40.7,    59.1,    50.7,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230307,2023-03-07,13874U,CME ,00,138 ,  188335,    7445,    6630,     140,   28056,    4339,    2802,   87425,   91307,    4546,       0,   17957,       0,  130414,  127721,   57921,   60614,   -1856,   -6368,     537,     140,    -842,    -175,    1333,    6970,    3489,     723,       0,    1571,       0,    1956,    7618,   -3812,   -9474,  100.0,    4.0,    3.5,    0.1,   14.9,    2.3,    1.5,   46.4,   48.5,    2.4,    0.0,    9.5,    0.0,   69.2,   67.8,   30.8,   32.2,     30,.,.,.,     10,.,.,      8,      7,      7,      0,.,      0,     24,     17,    51.2,    50.3,    56.7,    62.3,    51.1,    49.1,    56.7,    60.6,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230228,2023-02-28,13874U,CME ,00,138 ,  190191,   13813,    6093,       0,   28898,    4514,    1469,   80455,   87818,    3823,       0,   16386,       0,  128458,  120103,   61733,   70088,   -3763,    5696,     898,       0,     -37,      -3,     -14,   -4937,   -3778,     510,       0,    1099,       0,    1218,   -1288,   -4981,   -2475,  100.0,    7.3,    3.2,    0.0,   15.2,    2.4,    0.8,   42.3,   46.2,    2.0,    0.0,    8.6,    0.0,   67.5,   63.1,   32.5,   36.9,     30,.,.,      0,     10,.,.,      9,      6,      7,      0,.,      0,     25,     15,    50.2,    47.1,    55.6,    59.5,    50.2,    46.6,    55.6,    58.0,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230221,2023-02-21,13874U,CME ,00,138 ,  193954,    8117,    5195,       0,   28935,    4517,    1483,   85392,   91596,    3313,       0,   15287,       0,  127240,  121391,   66714,   72563,    6891,    8117,   -1258,       0,     775,     -37,      49,  -20290,   18767,    1594,   -1220,    1703,       0,  -10975,   20818,   17866,  -13927,  100.0,    4.2,    2.7,    0.0,   14.9,    2.3,    0.8,   44.0,   47.2,    1.7,    0.0,    7.9,    0.0,   65.6,   62.6,   34.4,   37.4,     31,.,.,      0,     10,.,.,      9,      7,      8,      0,.,      0,     26,     16,    48.2,    47.7,    54.1,    58.7,    48.2,    47.6,    54.0,    57.5,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230214,2023-02-14,13874U,CME ,00,138 ,  187063,       0,    6453,       0,   28160,    4554,    1434,  105682,   72829,    1719,    1220,   13584,       0,  138215,  100573,   48848,   86490,   -6678,       0,   -1147,       0,    1442,    -267,    -382,   -8936,    -466,     117,    1220,    2226,       0,   -6539,      81,    -139,   -6759,  100.0,    0.0,    3.4,    0.0,   15.1,    2.4,    0.8,   56.5,   38.9,    0.9,    0.7,    7.3,    0.0,   73.9,   53.8,   26.1,   46.2,     30,      0,.,      0,     10,.,.,      8,      6,.,.,.,      0,     21,     15,    56.2,    44.3,    63.4,    50.9,    56.1,    43.9,    62.9,    50.1,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
"MICRO E-MINI S&P 500 INDEX - CHICAGO MERCANTILE EXCHANGE",230207,2023-02-07,13874U,CME ,00,138 ,  193741,       0,    7600,       0,   26718,    4821,    1816,  114618,   73295,    1602,       0,   11358,       0,  144754,  100492,   48987,   93249,   15154,       0,    3369,       0,   -3506,     -94,     383,   21913,   15064,   -5743,       0,    2649,       0,   13047,   15628,    2107,    -474,  100.0,    0.0,    3.9,    0.0,   13.8,    2.5,    0.9,   59.2,   37.8,    0.8,    0.0,    5.9,    0.0,   74.7,   51.9,   25.3,   48.1,     32,      0,.,      0,      9,.,.,      9,      8,.,      0,.,      0,     20,     18,    59.4,    39.5,    65.3,    46.2,    59.1,    39.0,    64.7,    45.6,"($5 X S&P 500 INDEX)","13874U","CME ","138 ","F20","FutOnly"
