"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190423,2019-04-23,33874A,CME ,00,138 ,   65281,    6599,   14533,     238,   42340,   36449,    2925,    1232,    4170,     426,     266,    3283,       0,   54026,   62024,   11255,    3257,    1103,    -823,    1221,     -33,    1679,     303,      69,     436,    -251,     140,       0,       0,       0,    1468,    1449,    -365,    -346,  100.0,   10.1,   22.3,    0.4,   64.9,   55.8,    4.5,    1.9,    6.4,    0.7,    0.4,    5.0,    0.0,   82.8,   95.0,   17.2,    5.0,     83,      5,      8,.,     35,     19,     14,      6,      7,      4,.,.,      0,     56,     47,    32.4,    33.2,    45.2,    52.1,    32.2,    33.1,    44.9,    52.1,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190416,2019-04-16,33874A,CME ,00,138 ,   64178,    7422,   13312,     271,   40661,   36146,    2856,     796,    4421,     286,     266,    3283,       0,   52558,   60575,   11620,    3603,     491,    -140,     -38,       8,    -463,     115,     -76,      65,     351,     190,       0,       0,       0,    -416,     550,     907,     -59,  100.0,   11.6,   20.7,    0.4,   63.4,   56.3,    4.5,    1.2,    6.9,    0.4,    0.4,    5.1,    0.0,   81.9,   94.4,   18.1,    5.6,     79,      6,      7,.,     34,     19,     14,      4,      6,.,.,.,      0,     54,     44,    31.2,    33.3,    44.5,    52.8,    31.0,    33.3,    44.0,    52.7,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190409,2019-04-09,33874A,CME ,00,138 ,   63687,    7562,   13350,     263,   41124,   36031,    2932,     731,    4070,      96,     266,    3283,       0,   52974,   60025,   10713,    3662,    2254,     546,     757,    -366,    1893,     179,     -71,       0,    1489,      16,       0,    -238,       0,    2018,    1766,     236,     488,  100.0,   11.9,   21.0,    0.4,   64.6,   56.6,    4.6,    1.1,    6.4,    0.2,    0.4,    5.2,    0.0,   83.2,   94.3,   16.8,    5.7,     80,      6,      8,.,     36,     18,     14,.,      6,.,.,.,      0,     56,     43,    30.7,    33.7,    44.4,    53.2,    30.6,    33.7,    43.9,    53.2,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190402,2019-04-02,33874A,CME ,00,138 ,   61433,    7016,   12593,     629,   39231,   35852,    3003,     731,    2581,      80,     266,    3521,       0,   50956,   58259,   10477,    3174,   -1384,    -845,    -267,    -256,    -698,    -770,     390,     -78,     728,    -399,       0,    -527,       0,   -1886,   -1101,     502,    -283,  100.0,   11.4,   20.5,    1.0,   63.9,   58.4,    4.9,    1.2,    4.2,    0.1,    0.4,    5.7,    0.0,   82.9,   94.8,   17.1,    5.2,     78,      7,      8,.,     33,     18,     13,.,      5,.,.,.,      0,     54,     42,    31.9,    35.3,    45.6,    55.4,    31.7,    35.3,    45.2,    55.4,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190326,2019-03-26,33874A,CME ,00,138 ,   62817,    7861,   12860,     885,   39929,   36622,    2613,     809,    1853,     479,     266,    4048,       0,   52842,   59360,    9975,    3457,    -356,    -323,    -426,     139,     419,    -493,     120,    -374,     158,     210,      -2,       0,       0,     189,    -292,    -545,     -64,  100.0,   12.5,   20.5,    1.4,   63.6,   58.3,    4.2,    1.3,    2.9,    0.8,    0.4,    6.4,    0.0,   84.1,   94.5,   15.9,    5.5,     78,      6,      8,      4,     33,     18,     13,.,      6,.,.,.,      0,     55,     43,    32.2,    35.6,    47.0,    57.2,    32.2,    35.5,    46.7,    57.2,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190319,2019-03-19,33874A,CME ,00,138 ,   63173,    8184,   13286,     746,   39510,   37115,    2493,    1183,    1695,     269,     268,    4048,       0,   52653,   59652,   10520,    3521,  -13675,    -462,   -1191,  -10519,   -1713,    -663,      58,    -257,    -370,      45,       0,    -570,       0,  -12848,  -13210,    -827,    -465,  100.0,   13.0,   21.0,    1.2,   62.5,   58.8,    3.9,    1.9,    2.7,    0.4,    0.4,    6.4,    0.0,   83.3,   94.4,   16.7,    5.6,     74,      5,      8,      4,     31,     18,     13,      4,      4,.,.,.,      0,     51,     42,    32.6,    34.5,    47.1,    55.9,    32.1,    34.5,    46.3,    55.9,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190312,2019-03-12,33874A,CME ,00,138 ,   76848,    8646,   14477,   11265,   41223,   37778,    2435,    1440,    2065,     224,     268,    4618,       0,   65501,   72862,   11347,    3986,    9199,    -428,    -280,    8761,     265,     896,      42,    -782,    -828,      32,       5,       0,       0,    7895,    8623,    1304,     576,  100.0,   11.3,   18.8,   14.7,   53.6,   49.2,    3.2,    1.9,    2.7,    0.3,    0.3,    6.0,    0.0,   85.2,   94.8,   14.8,    5.2,     77,      6,     10,      9,     31,     18,     13,      4,      4,.,.,.,      0,     56,     46,    34.9,    31.3,    48.9,    51.3,    27.8,    29.5,    40.1,    45.1,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190305,2019-03-05,33874A,CME ,00,138 ,   67649,    9074,   14757,    2504,   40958,   36882,    2393,    2222,    2893,     192,     263,    4618,       0,   57606,   64239,   10043,    3410,      47,     -37,     426,     403,    -481,     675,    -281,    -119,   -1014,     -41,       0,     431,       0,    -556,     599,     603,    -552,  100.0,   13.4,   21.8,    3.7,   60.5,   54.5,    3.5,    3.3,    4.3,    0.3,    0.4,    6.8,    0.0,   85.2,   95.0,   14.8,    5.0,     80,      6,      9,      4,     32,     18,     14,      5,      6,      4,.,.,      0,     55,     47,    32.1,    32.4,    47.9,    49.8,    30.9,    32.3,    45.2,    49.6,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190226,2019-02-26,33874A,CME ,00,138 ,   67602,    9111,   14331,    2101,   41439,   36207,    2674,    2341,    3907,     233,     263,    4187,       0,   58162,   63640,    9440,    3962,      79,   -2004,    2911,    -503,    1835,    -283,    -558,     907,    -857,      79,       0,    -292,       0,    -244,     497,     323,    -418,  100.0,   13.5,   21.2,    3.1,   61.3,   53.6,    4.0,    3.5,    5.8,    0.3,    0.4,    6.2,    0.0,   86.0,   94.1,   14.0,    5.9,     81,      4,      9,.,     34,     18,     14,      5,      7,.,.,.,      0,     54,     46,    31.0,    32.2,    47.4,    50.3,    31.0,    32.1,    45.2,    50.2,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190219,2019-02-19,33874A,CME ,00,138 ,   67523,   11115,   11420,    2604,   39604,   36490,    3232,    1434,    4764,     154,     263,    4479,       0,   58406,   63143,    9117,    4380,    2416,     268,    4112,    -672,    1732,    -951,     101,      84,     -88,     109,       0,     -30,       0,    1622,    2581,     794,    -165,  100.0,   16.5,   16.9,    3.9,   58.7,   54.0,    4.8,    2.1,    7.1,    0.2,    0.4,    6.6,    0.0,   86.5,   93.5,   13.5,    6.5,     82,      4,     10,.,     35,     18,     15,      4,      7,.,.,.,      0,     53,     48,    33.3,    33.3,    50.0,    50.6,    33.3,    33.3,    47.8,    50.5,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190212,2019-02-12,33874A,CME ,00,138 ,   65107,   10847,    7308,    3276,   37872,   37441,    3131,    1350,    4852,      45,     263,    4509,       0,   56784,   60562,    8323,    4545,    -548,    -587,    1138,    -692,    2028,    -547,    -540,    -413,    1228,    -538,       0,       0,       0,    -742,      49,     194,    -597,  100.0,   16.7,   11.2,    5.0,   58.2,   57.5,    4.8,    2.1,    7.5,    0.1,    0.4,    6.9,    0.0,   87.2,   93.0,   12.8,    7.0,     78,      5,      6,.,     32,     20,     16,      4,      7,.,.,.,      0,     53,     45,    34.9,    35.2,    51.9,    54.3,    34.8,    35.1,    49.6,    53.6,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190205,2019-02-05,33874A,CME ,00,138 ,   65655,   11434,    6170,    3968,   35844,   37988,    3671,    1763,    3624,     583,     263,    4509,       0,   57526,   60513,    8129,    5142,   -1913,    -736,   -2444,     140,   -1241,   -1593,    -103,     375,    -241,    -248,      54,    2055,       0,   -1759,   -2434,    -154,     521,  100.0,   17.4,    9.4,    6.0,   54.6,   57.9,    5.6,    2.7,    5.5,    0.9,    0.4,    6.9,    0.0,   87.6,   92.2,   12.4,    7.8,     78,      7,      7,.,     29,     20,     16,      5,      6,      4,.,.,      0,     55,     45,    34.2,    35.3,    51.0,    55.4,    34.0,    35.3,    48.4,    53.5,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190129,2019-01-29,33874A,CME ,00,138 ,   67568,   12170,    8614,    3828,   37085,   39581,    3774,    1388,    3865,     831,     209,    2454,       0,   59285,   62947,    8283,    4621,      77,    -430,     -74,      -9,       9,    -583,     161,      85,     559,     381,       0,     -30,       0,     197,     405,    -120,    -328,  100.0,   18.0,   12.7,    5.7,   54.9,   58.6,    5.6,    2.1,    5.7,    1.2,    0.3,    3.6,    0.0,   87.7,   93.2,   12.3,    6.8,     77,      5,      7,.,     31,     19,     16,      4,      7,.,.,.,      0,     53,     45,    32.3,    32.9,    48.7,    51.6,    32.0,    32.6,    46.4,    49.2,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190122,2019-01-22,33874A,CME ,00,138 ,   67491,   12600,    8688,    3837,   37076,   40164,    3613,    1303,    3306,     450,     209,    2484,       0,   59088,   62542,    8403,    4949,   -1402,   -2664,    -783,     134,    1560,   -1233,    -123,    -171,     646,     -89,       0,       0,       0,   -1353,   -1448,     -49,      46,  100.0,   18.7,   12.9,    5.7,   54.9,   59.5,    5.4,    1.9,    4.9,    0.7,    0.3,    3.7,    0.0,   87.5,   92.7,   12.5,    7.3,     74,      6,      6,.,     30,     19,     16,.,      6,.,.,.,      0,     49,     45,    32.7,    33.3,    49.1,    52.7,    32.4,    32.5,    46.8,    49.6,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190115,2019-01-15,33874A,CME ,00,138 ,   68893,   15264,    9471,    3703,   35516,   41397,    3736,    1474,    2660,     539,     209,    2484,       0,   60441,   63990,    8452,    4903,    -886,    -720,     367,     159,    -178,   -1827,     621,    -574,     121,     -94,     209,       0,       0,    -577,    -653,    -309,    -233,  100.0,   22.2,   13.7,    5.4,   51.6,   60.1,    5.4,    2.1,    3.9,    0.8,    0.3,    3.6,    0.0,   87.7,   92.9,   12.3,    7.1,     75,      9,      6,.,     29,     18,     15,.,      6,      4,.,.,      0,     53,     43,    31.6,    33.7,    47.7,    54.6,    31.4,    32.4,    45.3,    50.9,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"E-MINI S&P 400 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE",190108,2019-01-08,33874A,CME ,00,138 ,   69779,   15984,    9104,    3544,   35694,   43224,    3115,    2048,    2539,     633,       0,    2484,       0,   61018,   64643,    8761,    5136,     -26,    -277,    -170,     424,    2412,    -751,    -269,   -1526,     416,      80,       0,      30,       0,     844,    -240,    -870,     214,  100.0,   22.9,   13.0,    5.1,   51.2,   61.9,    4.5,    2.9,    3.6,    0.9,    0.0,    3.6,    0.0,   87.4,   92.6,   12.6,    7.4,     79,      9,      6,.,     30,     21,     15,      4,      6,      4,      0,.,      0,     55,     45,    31.3,    34.9,    47.0,    55.7,    31.2,    34.1,    44.8,    52.1,"(S&P 400 INDEX X $100)","33874A","CME ","138 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191231,2019-12-31,43874A,CME ,00,438 ,   80536,   11839,   52206,   27139,   16315,       0,     946,   20870,       0,     184,    3219,       0,       0,   80512,   80475,      24,      61,     990,    -570,    1000,     -20,       0,       0,       0,     345,       0,      10,    1225,       0,       0,     990,     990,       0,       0,  100.0,   14.7,   64.8,   33.7,   20.3,    0.0,    1.2,   25.9,    0.0,    0.2,    4.0,    0.0,    0.0,  100.0,   99.9,    0.0,    0.1,     47,      8,     14,     11,      8,      0,.,     13,      0,.,      4,      0,      0,     39,     24,    46.5,    58.8,    70.8,    83.6,    31.2,    50.3,    46.0,    61.8,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191224,2019-12-24,43874A,CME ,00,438 ,   79546,   12409,   51206,   27159,   16315,       0,     946,   20525,       0,     174,    1994,       0,       0,   79522,   79485,      24,      61,  -50681,  -34388,  -40418,  -10226,   -3536,       0,     -40,   -2398,       0,       3,     -90,       0,       0,  -50675,  -50681,      -6,       0,  100.0,   15.6,   64.4,   34.1,   20.5,    0.0,    1.2,   25.8,    0.0,    0.2,    2.5,    0.0,    0.0,  100.0,   99.9,    0.0,    0.1,     46,      8,     14,     11,      8,      0,.,     13,      0,.,.,      0,      0,     38,     24,    47.5,    58.3,    72.2,    83.4,    32.1,    49.6,    47.0,    61.3,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191217,2019-12-17,43874A,CME ,00,438 ,  130227,   46797,   91624,   37385,   19851,       0,     986,   22923,       0,     171,    2084,       0,       0,  130197,  130166,      30,      61,    1871,      27,    1642,      -6,     100,       0,     230,    1465,       0,       5,      50,       0,       0,    1871,    1871,       0,       0,  100.0,   35.9,   70.4,   28.7,   15.2,    0.0,    0.8,   17.6,    0.0,    0.1,    1.6,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,     45,      6,     16,     15,      8,      0,.,     11,      0,.,      4,      0,      0,     38,     27,    59.9,    58.9,    78.0,    80.9,    48.2,    54.5,    58.5,    67.0,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191210,2019-12-10,43874A,CME ,00,438 ,  128356,   46770,   89982,   37391,   19751,       0,     756,   21458,       0,     166,    2034,       0,       0,  128326,  128295,      30,      61,   -1394,     207,     434,   -1813,    -101,       0,       0,     328,       0,     -15,       0,       0,       0,   -1394,   -1394,       0,       0,  100.0,   36.4,   70.1,   29.1,   15.4,    0.0,    0.6,   16.7,    0.0,    0.1,    1.6,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,     45,      6,     16,     15,      8,      0,.,     11,      0,.,      4,      0,      0,     38,     27,    61.0,    58.7,    78.6,    81.1,    47.9,    53.6,    57.9,    66.1,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191203,2019-12-03,43874A,CME ,00,438 ,  129750,   46563,   89548,   39204,   19852,       0,     756,   21130,       0,     181,    2034,       0,       0,  129720,  129689,      30,      61,    2906,   -2444,   -1230,    5116,       0,       0,     270,    2474,       0,      17,   -1260,       0,       0,    4173,    4173,   -1267,   -1267,  100.0,   35.9,   69.0,   30.2,   15.3,    0.0,    0.6,   16.3,    0.0,    0.1,    1.6,    0.0,    0.0,  100.0,  100.0,    0.0,    0.0,     46,      6,     17,     15,      8,      0,.,     11,      0,.,      4,      0,      0,     38,     28,    61.7,    58.7,    79.6,    80.6,    46.5,    52.0,    57.5,    64.3,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191126,2019-11-26,43874A,CME ,00,438 ,  126844,   49007,   90778,   34088,   19852,       0,     486,   18656,       0,     164,    3294,       0,       0,  125547,  125516,    1297,    1328,    4898,    5888,    5551,   -1978,    -439,       0,      66,   -1198,       0,      -8,    1300,       0,       0,    3631,    3631,    1267,    1267,  100.0,   38.6,   71.6,   26.9,   15.7,    0.0,    0.4,   14.7,    0.0,    0.1,    2.6,    0.0,    0.0,   99.0,   99.0,    1.0,    1.0,     44,      6,     16,     15,      8,      0,.,     10,      0,.,      4,      0,      0,     37,     27,    61.6,    58.6,    79.2,    81.1,    50.1,    53.8,    60.7,    66.9,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191119,2019-11-19,43874A,CME ,00,438 ,  121946,   43119,   85227,   36066,   20291,       0,     420,   19854,       0,     172,    1994,       0,       0,  121916,  121885,      30,      61,     738,    1242,    -880,    1626,     -97,       0,       0,   -2025,       0,      -8,       0,       0,       0,     738,     738,       0,       0,  100.0,   35.4,   69.9,   29.6,   16.6,    0.0,    0.3,   16.3,    0.0,    0.1,    1.6,    0.0,    0.0,  100.0,   99.9,    0.0,    0.0,     43,      5,     17,     15,      8,      0,.,     10,      0,.,.,      0,      0,     36,     26,    62.6,    57.3,    79.3,    81.5,    51.8,    50.1,    60.9,    63.9,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191112,2019-11-12,43874A,CME ,00,438 ,  121208,   41877,   86107,   34440,   20388,       0,     420,   21879,       0,     180,    1994,       0,       0,  121178,  121147,      30,      61,     468,    -253,    -120,    1078,    -250,       0,       0,     383,       0,      10,       0,       0,       0,     968,     968,    -500,    -500,  100.0,   34.5,   71.0,   28.4,   16.8,    0.0,    0.3,   18.1,    0.0,    0.1,    1.6,    0.0,    0.0,  100.0,   99.9,    0.0,    0.1,     42,      5,     17,     15,      8,      0,.,      9,      0,.,.,      0,      0,     35,     26,    64.1,    59.5,    77.9,    81.6,    53.6,    51.1,    62.6,    65.2,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191105,2019-11-05,43874A,CME ,00,438 ,  120740,   42130,   86227,   33362,   20638,       0,     420,   21496,       0,     170,    1994,       0,       0,  120210,  120179,     530,     561,    3960,   -3721,    1650,    1950,    3850,       0,     -20,    1398,    -124,       3,       0,       0,       0,    3460,    3459,     500,     501,  100.0,   34.9,   71.4,   27.6,   17.1,    0.0,    0.3,   17.8,    0.0,    0.1,    1.7,    0.0,    0.0,   99.6,   99.5,    0.4,    0.5,     42,      5,     17,     15,      8,      0,.,      9,      0,.,.,      0,      0,     35,     26,    64.3,    59.2,    77.2,    81.3,    54.5,    51.5,    63.2,    65.6,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191029,2019-10-29,43874A,CME ,00,438 ,  116780,   45851,   84577,   31412,   16788,       0,     440,   20098,     124,     167,    1994,       0,       0,  116750,  116720,      30,      60,    3390,   -1448,    1000,    2365,    1842,       0,       0,     451,      25,       0,     200,       0,       0,    3410,    3390,     -20,       0,  100.0,   39.3,   72.4,   26.9,   14.4,    0.0,    0.4,   17.2,    0.1,    0.1,    1.7,    0.0,    0.0,  100.0,   99.9,    0.0,    0.1,     41,      5,     17,     15,      8,      0,.,      7,.,.,.,      0,      0,     34,     26,    65.5,    59.7,    79.0,    82.4,    55.9,    51.5,    65.2,    66.6,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191022,2019-10-22,43874A,CME ,00,438 ,  113390,   47299,   83577,   29047,   14946,       0,     440,   19647,      99,     167,    1794,       0,       0,  113340,  113330,      50,      60,   -1036,   -2450,    1100,   -1176,    3000,       0,    -540,     110,    -401,       1,       0,       0,       0,   -1055,   -1016,      19,     -20,  100.0,   41.7,   73.7,   25.6,   13.2,    0.0,    0.4,   17.3,    0.1,    0.1,    1.6,    0.0,    0.0,  100.0,   99.9,    0.0,    0.1,     39,      4,     18,     14,      8,      0,.,      5,.,.,.,      0,      0,     31,     26,    66.9,    59.0,    79.8,    82.1,    56.5,    53.4,    66.4,    68.3,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191015,2019-10-15,43874A,CME ,00,438 ,  114426,   49749,   82477,   30223,   11946,       0,     980,   19537,     500,     166,    1794,       0,       0,  114395,  114346,      31,      80,   -1273,    3584,    4865,   -5908,     500,       0,       0,     550,    -250,       0,       0,       0,       0,   -1274,   -1293,       1,      20,  100.0,   43.5,   72.1,   26.4,   10.4,    0.0,    0.9,   17.1,    0.4,    0.1,    1.6,    0.0,    0.0,  100.0,   99.9,    0.0,    0.1,     39,      4,     18,     13,      8,      0,.,      5,.,.,.,      0,      0,     29,     26,    67.3,    58.4,    80.1,    81.2,    55.7,    50.9,    65.3,    66.1,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191008,2019-10-08,43874A,CME ,00,438 ,  115699,   46165,   77612,   36131,   11446,       0,     980,   18987,     750,     166,    1794,       0,       0,  115669,  115639,      30,      60,   -1503,    1757,    2836,   -4389,     -29,       0,       0,    1110,     250,    -200,     244,       0,       0,   -1507,   -1503,       4,       0,  100.0,   39.9,   67.1,   31.2,    9.9,    0.0,    0.8,   16.4,    0.6,    0.1,    1.6,    0.0,    0.0,  100.0,   99.9,    0.0,    0.1,     39,      4,     18,     12,      8,      0,.,      5,.,.,.,      0,      0,     29,     25,    67.7,    59.0,    81.3,    81.4,    53.5,    48.6,    62.3,    61.5,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",191001,2019-10-01,43874A,CME ,00,438 ,  117202,   44408,   74776,   40520,   11475,       0,     980,   17877,     500,     366,    1550,       0,       0,  117176,  117142,      26,      60,    1612,    -308,     110,     942,      20,       0,       0,    1098,     500,      60,       0,       0,       0,    1812,    1612,    -200,       0,  100.0,   37.9,   63.8,   34.6,    9.8,    0.0,    0.8,   15.3,    0.4,    0.3,    1.3,    0.0,    0.0,  100.0,   99.9,    0.0,    0.1,     38,      5,     17,     12,      8,      0,.,      5,.,.,.,      0,      0,     28,     26,    68.6,    60.7,    82.0,    81.8,    50.6,    46.7,    58.5,    58.3,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
"S&P 500 ANNUAL DIVIDEND INDEX - CHICAGO MERCANTILE EXCHANGE",190924,2019-09-24,43874A,CME ,00,438 ,  115590,   44716,   74666,   39578,   11455,       0,     980,   16779,       0,     306,    1550,       0,       0,  115364,  115530,     226,      60,    -595,    -986,    -521,     -74,    -235,       0,       0,     500,       0,       0,       0,       0,       0,    -795,    -595,     200,       0,  100.0,   38.7,   64.6,   34.2,    9.9,    0.0,    0.8,   14.5,    0.0,    0.3,    1.3,    0.0,    0.0,   99.8,   99.9,    0.2,    0.1,     37,      5,     17,     12,      8,      0,.,      5,      0,.,.,      0,      0,     28,     25,    68.7,    61.5,    82.3,    82.9,    50.4,    47.5,    57.7,    59.2,"(S&P 500 ANNUAL DIVIDEND INDEX X $250)","43874A","CME ","438 ","F20","Combined"
