"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"MSCI EAFE  - ICE FUTURES U.S.",250422,2025-04-22,244041,ICUS,01,244 ,  466919,   37268,  284135,     921,  346829,   81174,   32484,   27925,   31753,    1423,    9686,   28837,       0,  456536,  460727,   10383,    6192,    2128,    1655,   17950,     473,   -2750,    3136,   -3477,    7408,   -6265,    -390,     623,   -9974,       0,    3542,    1453,   -1414,     675,  100.0,    8.0,   60.9,    0.2,   74.3,   17.4,    7.0,    6.0,    6.8,    0.3,    2.1,    6.2,    0.0,   97.8,   98.7,    2.2,    1.3,    193,     15,     17,      4,     82,     33,     32,     21,     18,      8,      5,.,      0,    141,     96,    28.9,    37.3,    44.6,    59.4,    26.9,    37.3,    42.5,    59.3,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250415,2025-04-15,244041,ICUS,01,244 ,  464791,   35613,  266185,     448,  349579,   78038,   35961,   20517,   38018,    1813,    9063,   38811,       0,  452994,  459274,   11797,    5517,   18304,    2713,    1041,    -366,   30682,   -7924,    5184,  -12999,    8676,    1046,   -5429,   10790,       0,   20831,   18447,   -2527,    -143,  100.0,    7.7,   57.3,    0.1,   75.2,   16.8,    7.7,    4.4,    8.2,    0.4,    1.9,    8.4,    0.0,   97.5,   98.8,    2.5,    1.2,    189,     12,     17,.,     85,     32,     34,     17,     19,      8,      5,.,      0,    136,     98,    28.8,    36.3,    44.7,    58.0,    26.8,    36.3,    42.7,    58.0,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250408,2025-04-08,244041,ICUS,01,244 ,  446487,   32900,  265144,     814,  318897,   85962,   30777,   33516,   29342,     767,   14492,   28021,       0,  432163,  440827,   14324,    5660,    2678,    -839,    9512,    -176,    4079,    2799,    -560,     301,   -1445,    -373,   -1077,   -8630,    -132,    1223,     995,    1455,    1683,  100.0,    7.4,   59.4,    0.2,   71.4,   19.3,    6.9,    7.5,    6.6,    0.2,    3.2,    6.3,    0.0,   96.8,   98.7,    3.2,    1.3,    192,     12,     17,.,     86,     34,     32,     22,     12,      5,      7,.,      0,    141,     91,    26.2,    35.3,    41.5,    58.4,    24.1,    35.3,    39.2,    58.4,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250401,2025-04-01,244041,ICUS,01,244 ,  443809,   33739,  255632,     990,  314818,   83163,   31337,   33215,   30787,    1140,   15569,   36651,     132,  430940,  439832,   12869,    3977,   23852,      65,   21771,      50,   12962,      50,    1729,    4883,   -2570,     622,    3951,    3019,      -1,   24261,   24670,    -409,    -818,  100.0,    7.6,   57.6,    0.2,   70.9,   18.7,    7.1,    7.5,    6.9,    0.3,    3.5,    8.3,    0.0,   97.1,   99.1,    2.9,    0.9,    194,     13,     15,      4,     84,     34,     32,     27,     11,      7,      7,.,.,    148,     90,    25.4,    37.8,    39.7,    59.3,    23.0,    37.7,    37.1,    59.2,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250325,2025-03-25,244041,ICUS,01,244 ,  419957,   33674,  233861,     940,  301856,   83113,   29608,   28332,   33357,     518,   11618,   33632,     133,  406679,  415162,   13278,    4795,  -59870,    2696,    5071,  -59528,    8886,     118,   -3249,   -2416,     809,    -788,     215,    4135,   -1572,  -55756,  -55004,   -4114,   -4866,  100.0,    8.0,   55.7,    0.2,   71.9,   19.8,    7.1,    6.7,    7.9,    0.1,    2.8,    8.0,    0.0,   96.8,   98.9,    3.2,    1.1,    184,     13,     12,      4,     82,     34,     31,     19,     15,      6,      6,.,.,    140,     87,    27.2,    37.8,    40.9,    58.6,    24.5,    37.7,    38.1,    58.5,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250318,2025-03-18,244041,ICUS,01,244 ,  479827,   30978,  228790,   60468,  292970,   82995,   32857,   30748,   32548,    1306,   11403,   29497,    1705,  462435,  470166,   17392,    9661,   60011,   -3744,  -13873,   58751,    3964,   -2714,     303,   -5397,    2557,     898,   -1542,    7930,    1396,   54629,   55248,    5382,    4763,  100.0,    6.5,   47.7,   12.6,   61.1,   17.3,    6.8,    6.4,    6.8,    0.3,    2.4,    6.1,    0.4,   96.4,   98.0,    3.6,    2.0,    190,     13,     13,     13,     80,     35,     36,     22,     16,     10,      6,.,      4,    149,    104,    24.0,    36.0,    37.5,    55.2,    19.9,    28.1,    30.8,    46.1,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250311,2025-03-11,244041,ICUS,01,244 ,  419816,   34722,  242663,    1717,  289006,   85709,   32554,   36145,   29991,     408,   12945,   21567,     309,  407806,  414918,   12010,    4898,  -14861,    3955,   -6715,     362,  -18280,   10733,   -1570,    1412,   -1014,    -435,     164,  -14870,     -44,  -14436,  -13553,    -425,   -1308,  100.0,    8.3,   57.8,    0.4,   68.8,   20.4,    7.8,    8.6,    7.1,    0.1,    3.1,    5.1,    0.1,   97.1,   98.8,    2.9,    1.2,    186,     14,     13,     11,     76,     36,     32,     23,     15,      6,      6,.,.,    143,     93,    25.6,    32.8,    38.2,    52.9,    22.4,    32.7,    35.0,    52.7,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250304,2025-03-04,244041,ICUS,01,244 ,  434677,   30767,  249378,    1355,  307286,   74976,   34124,   34733,   31005,     843,   12781,   36437,     353,  422242,  428471,   12435,    6206,   -5993,   -1963,    4592,     213,   -1118,     -93,   -5299,    2094,   -3520,     -58,    -297,    -995,    -109,   -6537,   -5269,     544,    -724,  100.0,    7.1,   57.4,    0.3,   70.7,   17.2,    7.9,    8.0,    7.1,    0.2,    2.9,    8.4,    0.1,   97.1,   98.6,    2.9,    1.4,    185,     11,     15,      6,     79,     30,     33,     28,     12,     10,      7,.,.,    143,     92,    26.3,    33.0,    37.7,    55.2,    23.5,    33.0,    34.8,    55.2,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250225,2025-02-25,244041,ICUS,01,244 ,  440670,   32730,  244786,    1142,  308404,   75069,   39423,   32639,   34525,     901,   13078,   37432,     462,  428779,  433740,   11891,    6930,   -3199,     221,    -592,     162,   -1402,    2546,   -1049,     595,   -3337,    -428,   -1490,    -132,    -600,   -3991,   -3430,     792,     231,  100.0,    7.4,   55.5,    0.3,   70.0,   17.0,    8.9,    7.4,    7.8,    0.2,    3.0,    8.5,    0.1,   97.3,   98.4,    2.7,    1.6,    190,     12,     14,      5,     81,     33,     36,     23,     17,      9,      7,.,.,    143,     98,    26.1,    33.7,    37.7,    54.5,    23.1,    33.6,    34.1,    54.4,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250218,2025-02-18,244041,ICUS,01,244 ,  443869,   32509,  245378,     980,  309806,   72523,   40472,   32044,   37862,    1329,   14568,   37564,    1062,  432770,  437170,   11099,    6699,    6443,      75,    3565,      35,    4337,   -4650,     244,    1853,    2302,     237,    -524,    4870,     -48,    6209,    6555,     234,    -112,  100.0,    7.3,   55.3,    0.2,   69.8,   16.3,    9.1,    7.2,    8.5,    0.3,    3.3,    8.5,    0.2,   97.5,   98.5,    2.5,    1.5,    187,     12,     16,      5,     77,     34,     36,     23,     14,      9,      8,.,.,    140,     98,    25.4,    33.8,    37.0,    54.3,    22.5,    33.7,    33.8,    54.2,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250211,2025-02-11,244041,ICUS,01,244 ,  437426,   32434,  241813,     945,  305469,   77173,   40228,   30191,   35560,    1092,   15092,   32694,    1110,  426561,  430615,   10865,    6811,    4104,     818,    2620,    -133,   -2749,     402,   -1268,    3916,    3828,    -123,    3789,      82,      94,    4344,    5502,    -240,   -1398,  100.0,    7.4,   55.3,    0.2,   69.8,   17.6,    9.2,    6.9,    8.1,    0.2,    3.5,    7.5,    0.3,   97.5,   98.4,    2.5,    1.6,    189,     11,     14,      5,     76,     36,     35,     24,     17,      9,      8,.,.,    139,    100,    25.0,    32.9,    36.3,    53.6,    22.1,    32.8,    33.3,    53.5,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250204,2025-02-04,244041,ICUS,01,244 ,  433322,   31616,  239193,    1078,  308218,   76771,   41496,   26275,   31732,    1215,   11303,   32612,    1016,  422217,  425113,   11105,    8209,   -6124,   -4913,    2256,     118,   -2146,    2025,     563,    1119,   -5238,    -429,    -975,   -6083,      51,   -6612,   -6737,     488,     613,  100.0,    7.3,   55.2,    0.2,   71.1,   17.7,    9.6,    6.1,    7.3,    0.3,    2.6,    7.5,    0.2,   97.4,   98.1,    2.6,    1.9,    184,     10,     15,      4,     77,     36,     36,     23,     13,     10,      7,.,.,    138,     97,    25.6,    32.5,    39.4,    53.2,    22.1,    32.4,    33.8,    53.1,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250128,2025-01-28,244041,ICUS,01,244 ,  439446,   36529,  236937,     960,  310364,   74746,   40933,   25156,   36970,    1644,   12278,   38695,     965,  428829,  431850,   10617,    7596,    4044,   -2456,    2643,      67,    7894,    -111,   -1320,      65,    -264,     383,     -14,    2950,       0,    4619,    4348,    -575,    -304,  100.0,    8.3,   53.9,    0.2,   70.6,   17.0,    9.3,    5.7,    8.4,    0.4,    2.8,    8.8,    0.2,   97.6,   98.3,    2.4,    1.7,    187,     11,     15,      4,     75,     39,     38,     19,     19,     10,      6,.,.,    134,    106,    25.9,    33.1,    40.2,    53.2,    22.9,    33.0,    34.9,    53.1,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250121,2025-01-21,244041,ICUS,01,244 ,  435402,   38985,  234294,     893,  302470,   74857,   42253,   25091,   37234,    1261,   12292,   35745,     965,  424210,  427502,   11192,    7900,    -203,   -1615,   -2406,    -201,    3174,   -2443,    -999,    -295,    2591,     235,   -1029,    2695,       0,    -730,    -528,     527,     325,  100.0,    9.0,   53.8,    0.2,   69.5,   17.2,    9.7,    5.8,    8.6,    0.3,    2.8,    8.2,    0.2,   97.4,   98.2,    2.6,    1.8,    186,     10,     15,      4,     73,     40,     38,     19,     20,     10,      6,.,.,    131,    108,    25.4,    32.2,    40.1,    52.2,    22.6,    32.2,    34.8,    52.1,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250114,2025-01-14,244041,ICUS,01,244 ,  435605,   40600,  236700,    1094,  299296,   77300,   43252,   25386,   34643,    1026,   13321,   33050,     965,  424940,  428030,   10665,    7575,   -1837,    -596,   -6243,     -88,   -1341,    2022,     157,   -1698,    2497,     511,     265,     135,       0,   -2790,   -1009,     953,    -828,  100.0,    9.3,   54.3,    0.3,   68.7,   17.7,    9.9,    5.8,    8.0,    0.2,    3.1,    7.6,    0.2,   97.6,   98.3,    2.4,    1.7,    189,     13,     13,      4,     73,     41,     37,     20,     19,      7,      7,.,.,    136,    102,    25.6,    31.3,    39.9,    51.9,    22.5,    31.2,    34.2,    51.7,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EAFE  - ICE FUTURES U.S.",250107,2025-01-07,244041,ICUS,01,244 ,  437442,   41196,  242943,    1182,  300637,   75278,   43095,   27084,   32146,     515,   13056,   32915,     965,  427730,  429039,    9712,    8403,   -3173,    2185,   -3883,     120,  -10732,    1432,    3928,    2080,   -1595,    -134,    -163,   -2404,       0,   -2716,   -2536,    -457,    -637,  100.0,    9.4,   55.5,    0.3,   68.7,   17.2,    9.9,    6.2,    7.3,    0.1,    3.0,    7.5,    0.2,   97.8,   98.1,    2.2,    1.9,    188,     12,     13,      4,     74,     39,     37,     20,     18,      8,      8,      4,.,    136,    102,    26.4,    32.1,    40.8,    53.9,    22.7,    32.0,    35.2,    53.7,"(MSCI EAFE INDEX X $50)","244041","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250923,2025-09-23,244042,ICUS,01,244 , 1148088,   67192,  649412,   18053,  678540,  246734,   92987,  224016,   84339,    6903,   26604,   39679,    1431, 1115726, 1139538,   32362,    8550, -270654,   -3299,  -16648, -182823,   -7125,   34212,  -20346,   25592,   -3482,  -45295,      94,     141,    -447, -233649, -234688,  -37005,  -35966,  100.0,    5.9,   56.6,    1.6,   59.1,   21.5,    8.1,   19.5,    7.3,    0.6,    2.3,    3.5,    0.1,   97.2,   99.3,    2.8,    0.7,    385,     23,     16,      9,    170,     47,     68,     72,     33,     23,     16,      8,.,    311,    177,    13.9,    36.9,    23.3,    51.6,    13.9,    36.7,    22.6,    51.4,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250916,2025-09-16,244042,ICUS,01,244 , 1418742,   70491,  666060,  200876,  685665,  212522,  113333,  198424,   87821,   52198,   26510,   39538,    1878, 1349375, 1374226,   69367,   44516,  317572,    3210,   -8402,  182254,   26827,    5624,   23849,   -1136,   30084,   46481,     823,    2519,    -142,  282166,  282267,   35406,   35305,  100.0,    5.0,   46.9,   14.2,   48.3,   15.0,    8.0,   14.0,    6.2,    3.7,    1.9,    2.8,    0.1,   95.1,   96.9,    4.9,    3.1,    394,     23,     17,     16,    172,     47,     78,     70,     42,     29,     16,      7,      4,    325,    196,    17.3,    39.5,    26.6,    54.3,    11.4,    29.9,    18.2,    43.2,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250909,2025-09-09,244042,ICUS,01,244 , 1101170,   67281,  674462,   18622,  658838,  206898,   89484,  199560,   57737,    5717,   25687,   37019,    2020, 1067209, 1091959,   33961,    9211,  -11234,    1806,    5408,     254,    1008,   -1394,   -1306,    2823,    3823,    1318,     478,    -642,    -117,    6264,    7344,  -17498,  -18578,  100.0,    6.1,   61.2,    1.7,   59.8,   18.8,    8.1,   18.1,    5.2,    0.5,    2.3,    3.4,    0.2,   96.9,   99.2,    3.1,    0.8,    386,     23,     17,     11,    176,     45,     67,     71,     31,     23,     16,      7,      4,    316,    175,    14.4,    39.0,    23.7,    56.6,    14.4,    38.8,    22.0,    56.3,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250902,2025-09-02,244042,ICUS,01,244 , 1112404,   65475,  669054,   18368,  657830,  208292,   90790,  196737,   53914,    4399,   25209,   37661,    2137, 1060945, 1084615,   51459,   27789,     565,     810,   19907,    2281,  -25650,  -10983,    1295,   19266,  -15800,     425,    -514,    2455,    -511,   -2598,    -931,    3163,    1496,  100.0,    5.9,   60.1,    1.7,   59.1,   18.7,    8.2,   17.7,    4.8,    0.4,    2.3,    3.4,    0.2,   95.4,   97.5,    4.6,    2.5,    377,     22,     17,     12,    175,     43,     68,     67,     29,     21,     16,      7,      4,    314,    168,    13.8,    38.3,    22.9,    55.9,    13.8,    38.1,    21.6,    55.6,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250826,2025-08-26,244042,ICUS,01,244 , 1111839,   64665,  649147,   16087,  683480,  219275,   89495,  177471,   69714,    3974,   25723,   35206,    2648, 1063543, 1085546,   48296,   26293,  -20432,   -1781,  -11355,     718,  -16864,  -10010,   -1715,    3238,     589,   -1070,    1083,    3564,       3,  -16388,  -19276,   -4044,   -1156,  100.0,    5.8,   58.4,    1.4,   61.5,   19.7,    8.0,   16.0,    6.3,    0.4,    2.3,    3.2,    0.2,   95.7,   97.6,    4.3,    2.4,    377,     22,     16,      9,    180,     42,     66,     61,     33,     20,     17,      6,      4,    308,    168,    13.6,    39.6,    22.9,    56.9,    13.6,    39.5,    21.4,    56.7,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250819,2025-08-19,244042,ICUS,01,244 , 1132271,   66446,  660502,   15369,  700344,  229285,   91210,  174233,   69125,    5044,   24640,   31642,    2645, 1079931, 1104822,   52340,   27449,    5004,    1260,    7483,      40,   -1253,    5303,   -1795,    4112,  -10938,    1261,    1200,    1740,     -29,    4796,    3065,     208,    1939,  100.0,    5.9,   58.3,    1.4,   61.9,   20.3,    8.1,   15.4,    6.1,    0.4,    2.2,    2.8,    0.2,   95.4,   97.6,    4.6,    2.4,    382,     22,     16,      9,    178,     46,     62,     60,     36,     20,     17,      7,      4,    306,    171,    14.2,    39.6,    23.6,    56.5,    13.9,    39.4,    22.2,    56.3,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250812,2025-08-12,244042,ICUS,01,244 , 1127267,   65186,  653019,   15329,  701597,  223982,   93005,  170121,   80063,    3783,   23440,   29902,    2674, 1075135, 1101757,   52132,   25510,   12581,    1136,   -1516,     142,   14822,    6113,   -4094,    -289,   10255,    -410,   -1221,    -437,      23,   10109,   10076,    2472,    2505,  100.0,    5.8,   57.9,    1.4,   62.2,   19.9,    8.3,   15.1,    7.1,    0.3,    2.1,    2.7,    0.2,   95.4,   97.7,    4.6,    2.3,    379,     20,     16,      8,    179,     46,     65,     62,     32,     20,     18,      6,      5,    309,    168,    14.3,    39.0,    23.7,    56.2,    14.2,    38.8,    22.1,    56.0,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250805,2025-08-05,244042,ICUS,01,244 , 1114686,   64050,  654535,   15187,  686775,  217869,   97099,  170410,   69808,    4193,   24661,   30339,    2651, 1065026, 1091681,   49660,   23005,  -31384,   -2496,   10016,     263,  -42773,  -11856,     544,   13363,  -21443,    -890,    -445,   -9068,     -12,  -32446,  -32446,    1062,    1062,  100.0,    5.7,   58.7,    1.4,   61.6,   19.5,    8.7,   15.3,    6.3,    0.4,    2.2,    2.7,    0.2,   95.5,   97.9,    4.5,    2.1,    381,     20,     16,      9,    179,     48,     64,     62,     30,     19,     20,      6,      5,    311,    167,    14.6,    39.3,    23.6,    56.9,    14.0,    39.1,    22.0,    56.8,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250729,2025-07-29,244042,ICUS,01,244 , 1146070,   66546,  644519,   14924,  729548,  229725,   96555,  157047,   91251,    5083,   25106,   39407,    2663, 1097472, 1124127,   48598,   21943,    4358,   -4327,   21650,    -180,    1850,      89,     802,    5061,  -16544,    1226,    -174,   -2449,     -84,    4174,    4510,     184,    -152,  100.0,    5.8,   56.2,    1.3,   63.7,   20.0,    8.4,   13.7,    8.0,    0.4,    2.2,    3.4,    0.2,   95.8,   98.1,    4.2,    1.9,    380,     20,     17,      9,    179,     40,     68,     56,     41,     19,     20,      6,      5,    304,    177,    14.5,    36.8,    24.5,    54.1,    14.2,    36.6,    23.0,    54.0,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250722,2025-07-22,244042,ICUS,01,244 , 1141712,   70873,  622869,   15104,  727698,  229636,   95753,  151986,  107795,    3857,   25280,   41856,    2747, 1093298, 1119617,   48414,   22095,   12769,    4105,  -16535,    -184,   10863,   -4093,     835,    3304,   26344,   -1244,    -205,   15284,      14,   17488,   20421,   -4719,   -7652,  100.0,    6.2,   54.6,    1.3,   63.7,   20.1,    8.4,   13.3,    9.4,    0.3,    2.2,    3.7,    0.2,   95.8,   98.1,    4.2,    1.9,    373,     20,     16,      8,    175,     44,     65,     54,     36,     19,     21,      7,      5,    300,    170,    14.5,    36.8,    24.0,    54.3,    14.5,    36.6,    22.5,    54.1,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250715,2025-07-15,244042,ICUS,01,244 , 1128943,   66768,  639404,   15288,  716835,  233729,   94918,  148682,   81451,    5101,   25485,   26572,    2733, 1075810, 1099196,   53133,   29747,    9772,     884,   -7190,     496,    5330,    4396,    2023,    1837,    1778,   -1117,    -732,    5311,     806,    9527,    6503,     245,    3269,  100.0,    5.9,   56.6,    1.4,   63.5,   20.7,    8.4,   13.2,    7.2,    0.5,    2.3,    2.4,    0.2,   95.3,   97.4,    4.7,    2.6,    374,     21,     16,      8,    178,     43,     64,     52,     38,     21,     19,      7,      5,    299,    173,    14.6,    37.3,    23.3,    55.4,    13.8,    37.1,    21.5,    55.2,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250708,2025-07-08,244042,ICUS,01,244 , 1119171,   65884,  646594,   14792,  711505,  229333,   92895,  146845,   79673,    6218,   26217,   21261,    1927, 1066283, 1092693,   52888,   26478,   14574,   -5809,    2699,     350,    9791,   10652,    1967,    7386,   -4564,     404,   -4374,    1595,     -38,    9677,   13065,    4897,    1509,  100.0,    5.9,   57.8,    1.3,   63.6,   20.5,    8.3,   13.1,    7.1,    0.6,    2.3,    1.9,    0.2,   95.3,   97.6,    4.7,    2.4,    367,     21,     17,      7,    176,     43,     66,     52,     32,     20,     20,      6,      5,    295,    170,    14.5,    38.3,    23.9,    56.6,    14.1,    38.1,    22.1,    56.4,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250701,2025-07-01,244042,ICUS,01,244 , 1104597,   71693,  643895,   14442,  701714,  218681,   90928,  139459,   84237,    5814,   30591,   19666,    1965, 1056606, 1079628,   47991,   24969,   19868,    2757,   -6355,     248,   13043,   23893,    3669,    -279,   -3634,    1296,   -7012,   -4303,    -121,   13601,   14693,    6267,    5175,  100.0,    6.5,   58.3,    1.3,   63.5,   19.8,    8.2,   12.6,    7.6,    0.5,    2.8,    1.8,    0.2,   95.7,   97.7,    4.3,    2.3,    371,     23,     16,      7,    173,     45,     65,     59,     29,     21,     21,      5,      6,    304,    166,    14.2,    38.4,    23.5,    56.9,    13.6,    38.3,    21.7,    56.7,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250624,2025-06-24,244042,ICUS,01,244 , 1084729,   68936,  650250,   14194,  688671,  194788,   87259,  139738,   87871,    4518,   37603,   23969,    2086, 1043005, 1064935,   41724,   19794, -241344,   -9561,   89447, -193799,   -6988,     915,   -4692,    1670,  -58314,  -19310,      14,  -38377,   -1160, -233826, -225290,   -7518,  -16054,  100.0,    6.4,   59.9,    1.3,   63.5,   18.0,    8.0,   12.9,    8.1,    0.4,    3.5,    2.2,    0.2,   96.2,   98.2,    3.8,    1.8,    370,     20,     16,      8,    170,     44,     60,     56,     35,     21,     22,      7,      8,    296,    171,    14.4,    39.9,    23.9,    58.0,    13.4,    39.8,    21.8,    57.9,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
"MSCI EM INDEX - ICE FUTURES U.S.",250617,2025-06-17,244042,ICUS,01,244 , 1326073,   78497,  560803,  207993,  695659,  193873,   91951,  138068,  146185,   23828,   37589,   62346,    3246, 1276831, 1290225,   49242,   35848,  224778,   -2343,   -6743,  192642,   56841,    5609,    5283,  -20364,   13357,   14624,  -22127,   -5822,    1681,  226237,  220631,   -1459,    4147,  100.0,    5.9,   42.3,   15.7,   52.5,   14.6,    6.9,   10.4,   11.0,    1.8,    2.8,    4.7,    0.2,   96.3,   97.3,    3.7,    2.7,    383,     23,     18,     16,    171,     44,     68,     62,     35,     33,     20,      8,      8,    320,    188,    14.8,    37.0,    24.6,    53.1,    11.4,    28.9,    18.1,    41.4,"(MSCI Emerging Markets Index x $50)","244042","ICUS","244 ","F20","FutOnly"
