"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240806,2024-08-06,209747,CME ,00,209 ,   83983,   15086,    2115,       9,    2271,       0,      74,   16214,   13169,    4735,    5938,   10680,     296,   44623,   31078,   39360,   52905,  -17986,    2366,     400,       0,    -750,       0,       2,     814,  -19998,     546,   -1653,   -2682,     221,    1546,  -21511,  -19532,    3525,  100.0,   18.0,    2.5,    0.0,    2.7,    0.0,    0.1,   19.3,   15.7,    5.6,    7.1,   12.7,    0.4,   53.1,   37.0,   46.9,   63.0,     53,      5,.,.,      4,      0,.,     17,      8,      8,     12,      5,.,     42,     23,    23.1,    23.1,    33.0,    29.2,    22.9,    22.5,    31.8,    27.4,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240730,2024-07-30,209747,CME ,00,209 ,  101969,   12720,    1715,       9,    3021,       0,      72,   15400,   33167,    4189,    7591,   13362,      75,   43077,   52589,   58892,   49380,   19233,    5305,    -132,       0,    -247,       0,      -4,     229,   10320,    -179,    1213,    3380,     -35,    6282,   13350,   12951,    5883,  100.0,   12.5,    1.7,    0.0,    3.0,    0.0,    0.1,   15.1,   32.5,    4.1,    7.4,   13.1,    0.1,   42.2,   51.6,   57.8,   48.4,     60,      6,.,.,      5,      0,.,     15,     11,      6,     12,      9,.,     41,     28,    19.9,    34.4,    28.0,    42.1,    19.8,    34.3,    26.3,    40.9,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240723,2024-07-23,209747,CME ,00,209 ,   82736,    7415,    1847,       9,    3268,       0,      76,   15171,   22847,    4368,    6378,    9982,     110,   36795,   39239,   45941,   43497,    4106,    -474,    -268,       9,      76,       0,       5,   -9882,    2759,    2487,    2167,    1971,      45,   -5567,    7008,    9673,   -2902,  100.0,    9.0,    2.2,    0.0,    3.9,    0.0,    0.1,   18.3,   27.6,    5.3,    7.7,   12.1,    0.1,   44.5,   47.4,   55.5,   52.6,     57,      6,.,.,      5,      0,.,     18,      8,      8,     11,      6,.,     45,     23,    13.5,    35.3,    23.3,    41.2,    13.4,    35.1,    21.7,    38.9,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240716,2024-07-16,209747,CME ,00,209 ,   78630,    7889,    2115,       0,    3192,       0,      71,   25053,   20088,    1881,    4211,    8011,      65,   42362,   32231,   36268,   46399,    6903,    3993,    -269,       0,    -557,    -798,       4,   -3655,   13383,     514,    1386,    1535,     -14,    1671,   14355,    5232,   -7452,  100.0,   10.0,    2.7,    0.0,    4.1,    0.0,    0.1,   31.9,   25.5,    2.4,    5.4,   10.2,    0.1,   53.9,   41.0,   46.1,   59.0,     51,      5,.,      0,      5,      0,.,     16,      8,      9,     10,      4,.,     42,     20,    21.9,    31.2,    33.9,    37.0,    21.8,    30.8,    32.9,    36.5,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240709,2024-07-09,209747,CME ,00,209 ,   71727,    3896,    2384,       0,    3749,     798,      67,   28708,    6705,    1367,    2825,    6476,      79,   40691,   17876,   31036,   53851,    3944,   -1288,   -1593,       0,     167,       0,       2,    2250,    2423,     290,    -254,     705,     -16,    1151,    1811,    2793,    2133,  100.0,    5.4,    3.3,    0.0,    5.2,    1.1,    0.1,   40.0,    9.3,    1.9,    3.9,    9.0,    0.1,   56.7,   24.9,   43.3,   75.1,     47,.,.,      0,      5,.,.,     16,      6,      7,      7,      5,.,     35,     21,    27.4,    16.5,    38.6,    20.8,    27.3,    16.3,    37.7,    20.5,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240702,2024-07-02,209747,CME ,00,209 ,   67783,    5184,    3977,       0,    3582,     798,      65,   26458,    4282,    1077,    3079,    5771,      95,   39540,   16065,   28243,   51718,    5399,    2982,     208,       0,     -34,   -1749,      -7,    4986,   -8126,   -1602,    1545,    1619,     -24,    7846,   -9681,   -2447,   15080,  100.0,    7.6,    5.9,    0.0,    5.3,    1.2,    0.1,   39.0,    6.3,    1.6,    4.5,    8.5,    0.1,   58.3,   23.7,   41.7,   76.3,     48,.,      4,      0,      4,.,.,     16,      6,      6,      7,      7,.,     32,     24,    28.5,    13.2,    40.9,    17.6,    28.5,    12.9,    40.7,    17.0,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240625,2024-06-25,209747,CME ,00,209 ,   62384,    2202,    3769,       0,    3616,    2547,      72,   21472,   12408,    2679,    1534,    4152,     119,   31694,   25746,   30690,   36638,  -48449,  -13514,    -662,   -1077,    -150,    1829,      -3,  -28726,   -8369,   -5466,   -2435,  -17188,     -68,  -51439,  -31004,    2990,  -17445,  100.0,    3.5,    6.0,    0.0,    5.8,    4.1,    0.1,   34.4,   19.9,    4.3,    2.5,    6.7,    0.2,   50.8,   41.3,   49.2,   58.7,     51,      5,      5,      0,      5,.,.,     14,      9,     10,      5,      6,.,     33,     30,    23.6,    24.7,    35.1,    32.8,    21.1,    24.4,    32.4,    30.3,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240618,2024-06-18,209747,CME ,00,209 ,  110833,   15716,    4431,    1077,    3766,     718,      75,   50198,   20777,    8145,    3969,   21340,     187,   83133,   56750,   27700,   54083,   14253,    2314,     906,    1013,    -460,      61,      10,    3305,    2174,    6799,    1192,     384,     114,   14287,   11461,     -34,    2792,  100.0,   14.2,    4.0,    1.0,    3.4,    0.6,    0.1,   45.3,   18.7,    7.3,    3.6,   19.3,    0.2,   75.0,   51.2,   25.0,   48.8,     57,      4,      5,.,      6,.,.,     16,     12,     13,      6,      7,.,     41,     36,    47.2,    32.5,    58.2,    40.0,    45.0,    30.0,    54.2,    35.5,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240611,2024-06-11,209747,CME ,00,209 ,   96580,   13402,    3525,      64,    4226,     657,      65,   46893,   18603,    1346,    2777,   20956,      73,   68846,   45289,   27734,   51291,   15666,     535,      46,      42,    -124,     657,       0,   22189,   -1967,    -225,    -657,    3754,    -322,   21438,    1985,   -5772,   13681,  100.0,   13.9,    3.6,    0.1,    4.4,    0.7,    0.1,   48.6,   19.3,    1.4,    2.9,   21.7,    0.1,   71.3,   46.9,   28.7,   53.1,     54,      5,      5,.,      6,.,.,     15,     10,      8,      5,      7,.,     34,     33,    46.6,    34.3,    56.7,    39.8,    46.6,    33.7,    56.1,    39.1,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240604,2024-06-04,209747,CME ,00,209 ,   80914,   12867,    3479,      22,    4350,       0,      65,   24704,   20570,    1571,    3434,   17202,     395,   47408,   43304,   33506,   37610,  -34973,    3151,   -2018,     -14,     158,    -779,      -4,  -17711,    2931,   -1333,    -225,     490,     231,  -15747,    -496,  -19226,  -34477,  100.0,   15.9,    4.3,    0.0,    5.4,    0.0,    0.1,   30.5,   25.4,    1.9,    4.2,   21.3,    0.5,   58.6,   53.5,   41.4,   46.5,     54,      4,      6,.,      6,      0,.,     15,     13,      7,      4,      6,      5,     35,     33,    34.6,    38.4,    43.6,    43.8,    33.7,    37.5,    42.6,    42.9,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240528,2024-05-28,209747,CME ,00,209 ,  115887,    9716,    5497,      36,    4192,     779,      69,   42415,   17639,    2904,    3659,   16712,     164,   63155,   43800,   52732,   72087,   30985,    1413,     846,       0,     173,       0,      -4,    6287,    2200,     366,     689,    1414,      -3,    8921,    4819,   22064,   26166,  100.0,    8.4,    4.7,    0.0,    3.6,    0.7,    0.1,   36.6,   15.2,    2.5,    3.2,   14.4,    0.1,   54.5,   37.8,   45.5,   62.2,     55,      6,      5,.,      5,.,.,     13,     12,      8,      5,      8,      4,     33,     36,    34.4,    26.5,    41.5,    29.8,    33.2,    25.5,    39.9,    28.8,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240521,2024-05-21,209747,CME ,00,209 ,   84902,    8303,    4651,      36,    4019,     779,      73,   36128,   15439,    2538,    2970,   15298,     167,   54234,   38981,   30668,   45921,    3537,    -364,     370,      15,     -17,       0,     -13,    2700,   -1242,     556,    -234,    2000,      37,    2680,    1723,     857,    1814,  100.0,    9.8,    5.5,    0.0,    4.7,    0.9,    0.1,   42.6,   18.2,    3.0,    3.5,   18.0,    0.2,   63.9,   45.9,   36.1,   54.1,     53,      6,      5,.,      5,.,.,     15,      8,      9,      4,      9,.,     34,     33,    41.2,    33.0,    48.7,    37.7,    40.4,    31.3,    47.8,    36.1,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240514,2024-05-14,209747,CME ,00,209 ,   81365,    8667,    4281,      21,    4036,     779,      86,   33428,   16681,    1982,    3204,   13298,     130,   51554,   37258,   29811,   44107,    3883,   -1417,    1828,      -3,    -174,     779,       0,    7754,     177,    -471,    1331,    2444,    -162,    6858,    4592,   -2975,    -709,  100.0,   10.7,    5.3,    0.0,    5.0,    1.0,    0.1,   41.1,   20.5,    2.4,    3.9,   16.3,    0.2,   63.4,   45.8,   36.6,   54.2,     52,      5,      6,.,      5,.,.,     12,     10,     11,      5,      8,.,     33,     36,    40.8,    30.2,    48.4,    35.1,    40.4,    28.8,    47.6,    33.8,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240507,2024-05-07,209747,CME ,00,209 ,   77482,   10084,    2453,      24,    4210,       0,      86,   25674,   16504,    2453,    1873,   10854,     292,   44696,   32666,   32786,   44816,  -10593,    1057,   -1096,      24,     811,    -886,      -5,    4894,  -30114,    1710,     -33,    1004,     199,    8657,  -29164,  -19250,   18571,  100.0,   13.0,    3.2,    0.0,    5.4,    0.0,    0.1,   33.1,   21.3,    3.2,    2.4,   14.0,    0.4,   57.7,   42.2,   42.3,   57.8,     48,      6,      4,.,      5,      0,.,     12,     12,     10,      4,      5,      4,     33,     32,    35.7,    27.9,    43.0,    33.0,    35.4,    26.9,    42.2,    31.8,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240430,2024-04-30,209747,CME ,00,209 ,   88075,    9027,    3549,       0,    3399,     886,      91,   20780,   46618,     743,    1906,    9850,      93,   36039,   61830,   52036,   26245,   19222,    -184,    2031,       0,     -92,     886,       2,   12801,   22388,     141,     -75,     135,      42,   12635,   25625,    6587,   -6403,  100.0,   10.2,    4.0,    0.0,    3.9,    1.0,    0.1,   23.6,   52.9,    0.8,    2.2,   11.2,    0.1,   40.9,   70.2,   59.1,   29.8,     47,      5,      5,      0,      5,.,.,      9,     14,      8,      5,.,.,     29,     31,    28.2,    50.5,    32.8,    59.5,    28.0,    50.2,    32.4,    59.0,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240423,2024-04-23,209747,CME ,00,209 ,   68853,    9211,    1518,       0,    3491,       0,      89,    7979,   24230,     602,    1981,    9715,      51,   23404,   36205,   45449,   32648,   -5504,    1924,      51,     -28,     803,   -1162,      -1,    3971,  -10013,     -75,    -804,    1871,      32,    5822,   -9325,  -11326,    3821,  100.0,   13.4,    2.2,    0.0,    5.1,    0.0,    0.1,   11.6,   35.2,    0.9,    2.9,   14.1,    0.1,   34.0,   52.6,   66.0,   47.4,     45,      7,.,      0,      5,      0,.,     10,     10,      7,      5,      6,.,     33,     23,    16.6,    35.5,    22.9,    44.5,    16.6,    35.1,    22.7,    43.9,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240416,2024-04-16,209747,CME ,00,209 ,   74357,    7287,    1467,      28,    2688,    1162,      90,    4008,   34243,     677,    2785,    7844,      19,   17582,   45530,   56775,   28827,    8418,    -183,    -456,      28,     126,    1162,      -5,  -10961,   15541,    -547,     526,     889,    -249,  -11265,   16363,   19683,   -7945,  100.0,    9.8,    2.0,    0.0,    3.6,    1.6,    0.1,    5.4,   46.1,    0.9,    3.7,   10.5,    0.0,   23.6,   61.2,   76.4,   38.8,     44,      6,      4,.,      4,.,.,      4,     15,      5,      6,      4,.,     24,     30,    12.7,    36.9,    17.3,    46.7,    12.6,    36.2,    17.2,    45.8,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240409,2024-04-09,209747,CME ,00,209 ,   65939,    7470,    1923,       0,    2562,       0,      95,   14969,   18702,    1224,    2259,    6955,     268,   28847,   29167,   37092,   36772,   -5901,    1335,     347,       0,    -481,       0,       2,    5586,  -14239,      66,     133,    2538,      27,    6668,  -11259,  -12569,    5358,  100.0,   11.3,    2.9,    0.0,    3.9,    0.0,    0.1,   22.7,   28.4,    1.9,    3.4,   10.5,    0.4,   43.7,   44.2,   56.3,   55.8,     47,      4,      4,      0,      4,      0,.,     10,     12,      5,      6,      7,.,     29,     28,    23.8,    23.9,    31.1,    33.4,    23.3,    23.0,    30.5,    32.0,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240402,2024-04-02,209747,CME ,00,209 ,   71840,    6135,    1576,       0,    3043,       0,      93,    9383,   32941,    1158,    2126,    4417,     241,   22179,   40426,   49661,   31414,   10836,    2867,     610,       0,     366,       0,     -21,      96,   15682,    -811,     319,     740,      19,    2835,   16219,    8001,   -5383,  100.0,    8.5,    2.2,    0.0,    4.2,    0.0,    0.1,   13.1,   45.9,    1.6,    3.0,    6.1,    0.3,   30.9,   56.3,   69.1,   43.7,     44,      4,      4,      0,      4,      0,.,     10,     13,      7,      6,.,.,     29,     25,    14.7,    34.3,    21.7,    47.2,    14.6,    34.3,    21.4,    46.1,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240326,2024-03-26,209747,CME ,00,209 ,   61004,    3268,     966,       0,    2677,       0,     114,    9287,   17259,    1969,    1807,    3677,     222,   19344,   24207,   41660,   36797,    3595,    -631,     643,     -10,     -70,       0,     -14,     923,    -442,     716,     -86,     542,     -17,     811,    1418,    2784,    2177,  100.0,    5.4,    1.6,    0.0,    4.4,    0.0,    0.2,   15.2,   28.3,    3.2,    3.0,    6.0,    0.4,   31.7,   39.7,   68.3,   60.3,     38,      4,.,      0,      4,      0,.,      9,     10,      7,      5,.,.,     27,     22,    15.7,    21.6,    22.0,    32.0,    13.6,    21.5,    19.7,    30.3,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240319,2024-03-19,209747,CME ,00,209 ,   57409,    3899,     323,      10,    2747,       0,     128,    8364,   17701,    1253,    1893,    3135,     239,   18533,   22789,   38876,   34620, -158677,  -18462,   -7802,   -1031,      22,       0,       4, -139397, -115171,   -5252,    1021,  -21157,     239, -162856, -150170,    4179,   -8507,  100.0,    6.8,    0.6,    0.0,    4.8,    0.0,    0.2,   14.6,   30.8,    2.2,    3.3,    5.5,    0.4,   32.3,   39.7,   67.7,   60.3,     38,.,.,.,      4,      0,.,      8,     13,      7,      6,.,.,     27,     23,    13.1,    22.7,    22.5,    32.8,    12.6,    21.7,    21.6,    31.3,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240312,2024-03-12,209747,CME ,00,209 ,  216086,   22361,    8125,    1041,    2725,       0,     124,  147761,  132872,    6505,     872,   24292,       0,  181389,  172959,   34697,   43127,    7828,    4623,   -1849,    1021,    -656,   -1867,     -15,   10620,      47,    1531,   -1419,    1771,       0,   15705,     639,   -7877,    7189,  100.0,   10.3,    3.8,    0.5,    1.3,    0.0,    0.1,   68.4,   61.5,    3.0,    0.4,   11.2,    0.0,   83.9,   80.0,   16.1,   20.0,     37,.,.,.,      4,      0,.,     14,      8,      9,.,      4,      0,     25,     25,    74.0,    71.0,    78.0,    75.6,    73.5,    69.9,    76.2,    74.0,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240305,2024-03-05,209747,CME ,00,209 ,  208258,   17738,    9974,      20,    3381,    1867,     139,  137141,  132825,    4974,    2291,   22521,       0,  165684,  172320,   42574,   35938,   13485,    1271,     445,      -4,     590,    1341,     -27,   -1657,   21056,     709,    1306,    1426,       0,    2188,   24946,   11297,  -11461,  100.0,    8.5,    4.8,    0.0,    1.6,    0.9,    0.1,   65.9,   63.8,    2.4,    1.1,   10.8,    0.0,   79.6,   82.7,   20.4,   17.3,     48,.,.,.,      6,.,.,     10,     13,     10,      7,      5,      0,     31,     30,    72.3,    72.0,    74.9,    76.7,    71.2,    71.5,    73.5,    75.5,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240227,2024-02-27,209747,CME ,00,209 ,  194773,   16467,    9529,      24,    2791,     526,     166,  138798,  111769,    4265,     985,   21095,       0,  163496,  147374,   31277,   47399,   16349,    2148,     922,       1,     -13,       9,      36,   20897,    9248,     846,   -1171,     583,    -548,   22196,   11097,   -5847,    5252,  100.0,    8.5,    4.9,    0.0,    1.4,    0.3,    0.1,   71.3,   57.4,    2.2,    0.5,   10.8,    0.0,   83.9,   75.7,   16.1,   24.3,     43,.,      4,.,      5,.,.,      9,     12,      9,.,      6,      0,     24,     31,    76.9,    65.6,    79.7,    70.3,    76.2,    65.2,    78.6,    69.5,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240220,2024-02-20,209747,CME ,00,209 ,  178424,   14319,    8607,      23,    2804,     517,     130,  117901,  102521,    3419,    2156,   20512,     548,  141300,  136277,   37124,   42147,    9031,    2828,     659,       0,     264,     517,      15,    2329,    9082,    1118,     353,    1873,     104,    7011,   13368,    2020,   -4337,  100.0,    8.0,    4.8,    0.0,    1.6,    0.3,    0.1,   66.1,   57.5,    1.9,    1.2,   11.5,    0.3,   79.2,   76.4,   20.8,   23.6,     47,.,.,.,      5,.,.,     10,     10,      6,      8,      7,.,     30,     28,    71.9,    67.6,    74.5,    71.3,    70.9,    67.1,    73.2,    70.1,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240213,2024-02-13,209747,CME ,00,209 ,  169393,   11491,    7948,      23,    2540,       0,     115,  115572,   93439,    2301,    1803,   18639,     444,  134289,  122909,   35104,   46484,    6595,    2117,     755,       2,     152,       0,       7,    6216,   -3376,     119,     871,    1730,      -4,    9480,    -767,   -2885,    7362,  100.0,    6.8,    4.7,    0.0,    1.5,    0.0,    0.1,   68.2,   55.2,    1.4,    1.1,   11.0,    0.3,   79.3,   72.6,   20.7,   27.4,     44,.,.,.,      4,      0,.,     11,     10,      4,      7,      7,.,     27,     26,    71.3,    63.7,    74.7,    67.8,    71.0,    63.4,    73.7,    67.1,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240206,2024-02-06,209747,CME ,00,209 ,  162798,    9374,    7193,      21,    2388,       0,     108,  109356,   96815,    2182,     932,   16909,     448,  124809,  123676,   37989,   39122,   15153,    2230,    1143,       1,     -28,       0,       2,   12427,   13259,    -147,     385,    1889,      30,   14900,   16177,     253,   -1024,  100.0,    5.8,    4.4,    0.0,    1.5,    0.0,    0.1,   67.2,   59.5,    1.3,    0.6,   10.4,    0.3,   76.7,   76.0,   23.3,   24.0,     47,      4,.,.,      4,      0,.,     11,     12,      5,.,     10,.,     26,     31,    70.0,    65.8,    72.8,    69.9,    69.3,    65.8,    71.8,    69.6,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240130,2024-01-30,209747,CME ,00,209 ,  147645,    7144,    6050,      20,    2416,       0,     106,   96929,   83556,    2329,     547,   15020,     418,  109909,  107499,   37736,   40146,   17003,    2733,    1490,      -4,     -47,       0,      21,   11458,   18481,    1232,     170,     756,     -58,   15505,   21918,    1498,   -4915,  100.0,    4.8,    4.1,    0.0,    1.6,    0.0,    0.1,   65.7,   56.6,    1.6,    0.4,   10.2,    0.3,   74.4,   72.8,   25.6,   27.2,     42,.,.,.,      4,      0,.,     14,      9,      8,.,      7,.,     26,     29,    64.7,    64.4,    69.4,    68.3,    64.7,    64.3,    68.3,    67.8,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240123,2024-01-23,209747,CME ,00,209 ,  130642,    4411,    4560,      24,    2463,       0,      85,   85471,   65075,    1097,     377,   14264,     476,   94404,   85581,   36238,   45061,   18738,    -210,    1831,       0,     185,       0,      -9,   21362,    6617,     119,    -194,    5095,     268,   21521,   13921,   -2783,    4817,  100.0,    3.4,    3.5,    0.0,    1.9,    0.0,    0.1,   65.4,   49.8,    0.8,    0.3,   10.9,    0.4,   72.3,   65.5,   27.7,   34.5,     41,      4,.,.,      4,      0,.,     12,      7,      7,.,      9,      4,     26,     29,    61.8,    57.3,    67.1,    61.2,    61.8,    57.2,    66.4,    60.9,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
"MICRO E-MINI NASDAQ-100 INDEX - CHICAGO MERCANTILE EXCHANGE",240116,2024-01-16,209747,CME ,00,209 ,  111904,    4621,    2729,      24,    2278,       0,      94,   64109,   58458,     978,     571,    9169,     208,   72883,   71660,   39021,   40244,   15223,     592,    2189,       4,     -25,       0,      50,   17608,    7533,    -594,    -731,    1892,     -43,   16861,   11031,   -1638,    4192,  100.0,    4.1,    2.4,    0.0,    2.0,    0.0,    0.1,   57.3,   52.2,    0.9,    0.5,    8.2,    0.2,   65.1,   64.0,   34.9,   36.0,     35,.,.,.,      4,      0,.,      9,      9,      7,.,      4,.,     24,     24,    57.8,    57.3,    61.9,    60.7,    57.8,    57.0,    61.4,    60.4,"(NASDAQ 100 STOCK INDEX x $2)","209747","CME ","209 ","F20","FutOnly"
