"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250429,2025-04-29,020601,CBT ,00,020 , 2024123,   22193,  211544,   43313, 1156209,  525363,  227047,   50634,  600543,  163923,  103084,   88822,   11234, 1777638, 1871789,  246485,  152334,  -70561,   -3674,   54860,  -13353,   -7845,    8928,   -5447,   -4072,  -56558,  -47215,   10459,    -509,   -8870,  -80018,  -68164,    9457,   -2397,  100.0,    1.1,   10.5,    2.1,   57.1,   26.0,   11.2,    2.5,   29.7,    8.1,    5.1,    4.4,    0.6,   87.8,   92.5,   12.2,    7.5,    236,     10,     26,     23,     90,     24,     69,     22,     40,     43,     11,     13,      9,    201,    179,    18.9,    33.2,    29.4,    45.6,    16.9,    31.1,    26.2,    43.1,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250422,2025-04-22,020601,CBT ,00,020 , 2094684,   25867,  156684,   56666, 1164054,  516434,  232494,   54707,  657101,  211139,   92625,   89332,   20103, 1857655, 1939954,  237029,  154730,   13390,    4301,   12155,   -1348,    8004,  -20105,    9354,  -10190,    2493,    3145,   -4910,   -3314,    1327,    9683,    3707,    3707,    9683,  100.0,    1.2,    7.5,    2.7,   55.6,   24.7,   11.1,    2.6,   31.4,   10.1,    4.4,    4.3,    1.0,   88.7,   92.6,   11.3,    7.4,    246,     15,     22,     25,     90,     26,     69,     24,     45,     53,     14,     10,      8,    213,    188,    18.1,    32.0,    28.2,    43.4,    16.1,    29.7,    25.1,    40.7,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250415,2025-04-15,020601,CBT ,00,020 , 2081294,   21565,  144529,   58014, 1156050,  536539,  223141,   64897,  654608,  207994,   97535,   92646,   18776, 1847972, 1936247,  233322,  145047,  -35546,   -5844,  -10308,    -220,   65488,   -6769,  -15943,  -51745,   11027,   -7678,   -6063,   -8323,    2897,  -19107,  -35316,  -16439,    -230,  100.0,    1.0,    6.9,    2.8,   55.5,   25.8,   10.7,    3.1,   31.5,   10.0,    4.7,    4.5,    0.9,   88.8,   93.0,   11.2,    7.0,    242,     12,     23,     24,     87,     29,     66,     27,     39,     47,     12,     13,      9,    202,    186,    18.1,    33.2,    28.2,    43.7,    16.2,    31.0,    25.2,    41.0,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250408,2025-04-08,020601,CBT ,00,020 , 2116840,   27409,  154837,   58235, 1090562,  543308,  239083,  116642,  643581,  215672,  103598,  100969,   15879, 1867080, 1971563,  249760,  145277,   52420,    8089,  -12080,   14706,  -25333,   -7709,   -2130,   -1569,   16199,   43934,    5238,   -8541,    6725,   49660,   51103,    2760,    1317,  100.0,    1.3,    7.3,    2.8,   51.5,   25.7,   11.3,    5.5,   30.4,   10.2,    4.9,    4.8,    0.8,   88.2,   93.1,   11.8,    6.9,    242,     16,     21,     22,     89,     28,     69,     28,     35,     45,     13,     12,      9,    206,    181,    17.4,    31.9,    27.6,    43.7,    15.9,    30.0,    24.6,    41.3,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250401,2025-04-01,020601,CBT ,00,020 , 2064420,   19320,  166916,   43528, 1115895,  551018,  241213,  118210,  627382,  171738,   98360,  109510,    9154, 1817420, 1920460,  247000,  143960,   82432,   -2835,    9763,   12558,   12160,   11850,   19355,   -1702,  -13053,   37238,    -202,   -1221,    1547,   78120,   78039,    4312,    4393,  100.0,    0.9,    8.1,    2.1,   54.1,   26.7,   11.7,    5.7,   30.4,    8.3,    4.8,    5.3,    0.4,   88.0,   93.0,   12.0,    7.0,    240,     11,     23,     20,     90,     28,     69,     25,     39,     45,     13,     11,      5,    200,    179,    18.4,    31.9,    28.6,    43.4,    16.5,    30.2,    26.3,    41.3,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250325,2025-03-25,020601,CBT ,00,020 , 1981988,   22155,  157154,   30970, 1103736,  539167,  221858,  119912,  640435,  134500,   98562,  110731,    7607, 1739300, 1842422,  242688,  139566,  -66968,     -21,   17205,  -11029,   37541,   -8240,   -2615,  -52873,  -30427,  -31204,   -1668,    2117,   -1527,  -63396,  -65721,   -3572,   -1247,  100.0,    1.1,    7.9,    1.6,   55.7,   27.2,   11.2,    6.1,   32.3,    6.8,    5.0,    5.6,    0.4,   87.8,   93.0,   12.2,    7.0,    236,     11,     23,     21,     86,     30,     65,     22,     39,     42,     15,     10,      6,    194,    176,    19.8,    32.4,    31.0,    44.6,    18.3,    30.6,    29.2,    42.5,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250318,2025-03-18,020601,CBT ,00,020 , 2048956,   22176,  139949,   41999, 1066194,  547407,  224473,  172785,  670862,  165705,  100231,  108614,    9133, 1802696, 1908142,  246260,  140814,   -9541,   -4505,   24484,   -7929,   -1472,   28394,    7715,   -9715,  -60201,    4329,    3466,    1781,   -3973,  -12084,   -5399,    2543,   -4142,  100.0,    1.1,    6.8,    2.0,   52.0,   26.7,   11.0,    8.4,   32.7,    8.1,    4.9,    5.3,    0.4,   88.0,   93.1,   12.0,    6.9,    242,     13,     22,     23,     87,     30,     67,     26,     40,     48,     12,     12,      8,    202,    186,    21.3,    33.2,    32.0,    44.6,    19.9,    31.2,    30.4,    42.4,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250311,2025-03-11,020601,CBT ,00,020 , 2058497,   26680,  115465,   49928, 1067667,  519013,  216758,  182501,  731063,  161376,   96765,  106832,   13106, 1814780, 1913542,  243717,  144955,  -79284,    7622,  -45818,    -435,  -14500,   19012,   -3371,  -34982,  -19263,  -23346,     764,    2669,    -562,  -68810,  -71115,  -10474,   -8169,  100.0,    1.3,    5.6,    2.4,   51.9,   25.2,   10.5,    8.9,   35.5,    7.8,    4.7,    5.2,    0.6,   88.2,   93.0,   11.8,    7.0,    237,     16,     18,     23,     84,     28,     65,     25,     42,     49,     12,     12,     10,    200,    184,    21.1,    32.0,    31.7,    44.6,    19.7,    30.2,    30.1,    42.4,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250304,2025-03-04,020601,CBT ,00,020 , 2137781,   19059,  161283,   50364, 1082167,  500001,  220129,  217482,  750327,  184721,   96000,  104163,   13669, 1883590, 1984656,  254191,  153125, -253474,    1121,  -21398,  -21853,   21405,   10494,  -67553,  -79631,  -23984, -112433,   15964,   -1941,   -9445, -252424, -248112,   -1050,   -5362,  100.0,    0.9,    7.5,    2.4,   50.6,   23.4,   10.3,   10.2,   35.1,    8.6,    4.5,    4.9,    0.6,   88.1,   92.8,   11.9,    7.2,    236,     12,     19,     21,     86,     30,     69,     28,     35,     44,     14,     12,      9,    195,    184,    23.4,    30.0,    33.6,    42.9,    20.5,    28.2,    30.5,    40.5,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250225,2025-02-25,020601,CBT ,00,020 , 2391255,   17937,  182680,   72216, 1060762,  489508,  287681,  297114,  774311,  297154,   80036,  106104,   23113, 2136015, 2232768,  255240,  158487,  141022,   -4843,  -14283,   24668,    -545,  -14301,   34826,  -72299,  -32622,  123325,     681,    8284,   12816,  118629,  142712,   22393,   -1690,  100.0,    0.8,    7.6,    3.0,   44.4,   20.5,   12.0,   12.4,   32.4,   12.4,    3.3,    4.4,    1.0,   89.3,   93.4,   10.7,    6.6,    235,      8,     20,     21,     86,     29,     69,     21,     47,     51,     12,     11,      9,    200,    185,    25.4,    29.3,    34.9,    42.5,    21.0,    25.2,    29.8,    36.7,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250218,2025-02-18,020601,CBT ,00,020 , 2250233,   22780,  196963,   47548, 1061307,  503809,  252855,  369413,  806933,  173829,   79355,   97820,   10297, 2017386, 2090056,  232847,  160177,   16094,   -4410,   -7887,     846,   -7713,   -7488,   10404,    2557,   -9274,   22339,    1157,    7414,   -7110,   18069,    9243,   -1975,    6851,  100.0,    1.0,    8.8,    2.1,   47.2,   22.4,   11.2,   16.4,   35.9,    7.7,    3.5,    4.3,    0.5,   89.7,   92.9,   10.3,    7.1,    254,     12,     19,     22,     88,     37,     78,     29,     44,     48,     14,     11,     10,    212,    200,    27.7,    28.7,    37.7,    41.1,    25.7,    26.7,    35.1,    38.8,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250211,2025-02-11,020601,CBT ,00,020 , 2234139,   27190,  204850,   46702, 1069021,  511297,  242452,  366856,  816207,  151490,   78198,   90406,   17408, 1999317, 2080812,  234822,  153327,   75407,    6435,   29019,    5768,   31329,   16503,    7725,   15551,   -2455,   11589,    2995,   13395,   -1075,   80318,   80470,   -4911,   -5063,  100.0,    1.2,    9.2,    2.1,   47.8,   22.9,   10.9,   16.4,   36.5,    6.8,    3.5,    4.0,    0.8,   89.5,   93.1,   10.5,    6.9,    249,     11,     22,     24,     86,     35,     73,     27,     44,     49,     11,     13,     10,    208,    197,    27.5,    27.8,    37.6,    40.1,    25.7,    26.2,    35.3,    38.1,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250204,2025-02-04,020601,CBT ,00,020 , 2158732,   20755,  175831,   40934, 1037691,  494795,  234726,  351305,  818662,  139901,   75203,   77011,   18483, 1918999, 2000343,  239733,  158389,   36617,   -3288,   22316,     191,   -3965,  -27007,    3805,   -3798,   19629,   24644,     975,  -15849,   10420,   28984,   38150,    7633,   -1533,  100.0,    1.0,    8.1,    1.9,   48.1,   22.9,   10.9,   16.3,   37.9,    6.5,    3.5,    3.6,    0.9,   88.9,   92.7,   11.1,    7.3,    251,     11,     20,     22,     87,     35,     72,     23,     49,     48,     15,     11,      9,    204,    198,    27.8,    28.2,    38.1,    40.1,    25.8,    26.6,    35.7,    38.2,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250128,2025-01-28,020601,CBT ,00,020 , 2122115,   24043,  153515,   40743, 1041656,  521801,  230921,  355103,  799033,  115258,   74228,   92860,    8063, 1890015, 1962193,  232100,  159922,    2031,   -2880,   -6283,   -5326,   22766,   33946,   -9310,   23270,   23157,  -20031,   -3216,   -7603,   -1727,    3546,    6822,   -1515,   -4791,  100.0,    1.1,    7.2,    1.9,   49.1,   24.6,   10.9,   16.7,   37.7,    5.4,    3.5,    4.4,    0.4,   89.1,   92.5,   10.9,    7.5,    243,     15,     15,     24,     84,     37,     73,     21,     46,     40,     12,     13,      7,    197,    190,    28.1,    29.8,    38.5,    41.8,    26.2,    28.0,    36.3,    39.9,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250121,2025-01-21,020601,CBT ,00,020 , 2120084,   26923,  159798,   46069, 1018890,  487856,  240231,  331833,  775876,  135288,   77445,  100463,    9789, 1886469, 1955371,  233615,  164713,  -45704,   -4727,   21189,   -4456,  -17773,    8896,    1945,   12813,  -28593,  -24637,     326,   -5941,   -5118,  -41626,  -36715,   -4078,   -8989,  100.0,    1.3,    7.5,    2.2,   48.1,   23.0,   11.3,   15.7,   36.6,    6.4,    3.7,    4.7,    0.5,   89.0,   92.2,   11.0,    7.8,    249,     13,     19,     24,     85,     36,     72,     21,     45,     44,     13,     17,     10,    205,    194,    26.3,    28.6,    36.8,    40.6,    24.3,    26.6,    34.5,    38.3,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250114,2025-01-14,020601,CBT ,00,020 , 2165788,   31650,  138609,   50525, 1036663,  478960,  238287,  319019,  804469,  159925,   77118,  106404,   14908, 1928095, 1992086,  237693,  173702,   28685,   -4525,  -10786,    5301,   11075,    5149,    4749,    1356,    7316,    7471,   -3189,    5174,     763,   23002,   25136,    5683,    3549,  100.0,    1.5,    6.4,    2.3,   47.9,   22.1,   11.0,   14.7,   37.1,    7.4,    3.6,    4.9,    0.7,   89.0,   92.0,   11.0,    8.0,    244,     11,     19,     22,     83,     36,     69,     24,     42,     42,     15,     14,      9,    198,    188,    25.6,    27.8,    35.9,    39.8,    23.6,    26.0,    33.7,    37.7,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"UST BOND - CHICAGO BOARD OF TRADE",250107,2025-01-07,020601,CBT ,00,020 , 2137103,   36175,  149395,   45224, 1025588,  473811,  233538,  317663,  797153,  152454,   80307,  101230,   14145, 1905093, 1966950,  232010,  170153,   50798,    2857,  -24451,    8996,  -15504,   27079,    3679,    7519,  -10190,   28333,   -3253,    3767,    3674,   36300,   40886,   14498,    9912,  100.0,    1.7,    7.0,    2.1,   48.0,   22.2,   10.9,   14.9,   37.3,    7.1,    3.8,    4.7,    0.7,   89.1,   92.0,   10.9,    8.0,    240,     14,     19,     25,     83,     31,     66,     22,     43,     39,     15,     13,     10,    193,    187,    25.0,    29.0,    35.6,    40.3,    23.5,    27.2,    33.3,    38.2,"(CONTRACTS OF $100,000 FACE VALUE)","020601","CBT ","020 ","F30","Combined"
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",250923,2025-09-23,020604,CBT ,00,020 , 2034452,    6897,  155974,    7486, 1337469,  529211,  353833,   82390,  748795,   29841,   27186,   27396,     200, 1845303, 1852736,  189149,  181716,   -2057,     105,   -5125,   -2403,    -273,    6212,   -1480,   -6996,   -6189,    1323,     920,    3019,       0,   -8804,   -4644,    6747,    2587,  100.0,    0.3,    7.7,    0.4,   65.7,   26.0,   17.4,    4.0,   36.8,    1.5,    1.3,    1.3,    0.0,   90.7,   91.1,    9.3,    8.9,    224,.,     16,      6,     89,     46,     72,     11,     45,     17,      7,      8,.,    156,    165,    29.5,    23.5,    41.0,    35.3,    24.0,    23.2,    33.3,    33.2,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
"ULTRA US T BOND - CHICAGO BOARD OF TRADE",250916,2025-09-16,020604,CBT ,00,020 , 2036509,    6792,  161099,    9889, 1337742,  522999,  355314,   89386,  754984,   28518,   26266,   24377,     200, 1854106, 1857380,  182403,  179129,   -5533,   -2731,    6224,    -103,   31785,    7628,   -9094,  -12975,    6443,   -8728,   -6100,   -1577,     -29,   -7975,     764,    2442,   -6297,  100.0,    0.3,    7.9,    0.5,   65.7,   25.7,   17.4,    4.4,   37.1,    1.4,    1.3,    1.2,    0.0,   91.0,   91.2,    9.0,    8.8,    224,.,     15,      6,     92,     44,     73,     13,     43,     18,      7,      8,.,    158,    165,    29.4,    23.5,    40.7,    35.2,    23.9,    23.3,    33.2,    33.4,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
"ULTRA US T BOND - CHICAGO BOARD OF TRADE",250909,2025-09-09,020604,CBT ,00,020 , 2042042,    9523,  154875,    9992, 1305957,  515371,  364408,  102361,  748541,   37246,   32366,   25954,     229, 1862081, 1856616,  179961,  185426,   35969,    2918,   54832,  -11639,   38071,  -21757,   -8828,   29069,   30925,  -11160,    2829,    2351,       0,   41261,   34725,   -5292,    1244,  100.0,    0.5,    7.6,    0.5,   64.0,   25.2,   17.8,    5.0,   36.7,    1.8,    1.6,    1.3,    0.0,   91.2,   90.9,    8.8,    9.1,    226,.,     15,      6,     88,     47,     73,     14,     44,     19,      8,      7,.,    164,    162,    28.5,    23.7,    40.0,    35.1,    23.5,    23.3,    33.1,    33.2,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",250902,2025-09-02,020604,CBT ,00,020 , 2006073,    6605,  100043,   21631, 1267886,  537129,  373235,   73292,  717615,   48405,   29537,   23603,     229, 1820821, 1821891,  185252,  184182, -218585,     291,  -25839,  -48878,    -634,   15994, -112455,   -4147,   11514,  -46361,    4075,     885,   -3459, -211568, -208598,   -7017,   -9987,  100.0,    0.3,    5.0,    1.1,   63.2,   26.8,   18.6,    3.7,   35.8,    2.4,    1.5,    1.2,    0.0,   90.8,   90.8,    9.2,    9.2,    217,.,     15,      6,     84,     47,     71,     10,     47,     22,      8,      5,.,    156,    162,    28.9,    24.8,    39.8,    36.9,    23.0,    24.1,    32.0,    34.1,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",250826,2025-08-26,020604,CBT ,00,020 , 2224658,    6314,  125882,   70510, 1268520,  521134,  485690,   77439,  706101,   94766,   25462,   22718,    3688, 2032389, 2030489,  192269,  194169,  193712,    -548,  -35346,   48949,  -13761,     571,   99805,    7957,   18264,   40694,    4791,    1787,    3572,  191459,  178297,    2253,   15415,  100.0,    0.3,    5.7,    3.2,   57.0,   23.4,   21.8,    3.5,   31.7,    4.3,    1.1,    1.0,    0.2,   91.4,   91.3,    8.6,    8.7,    220,.,     14,      7,     84,     45,     72,     14,     47,     31,      8,      6,      4,    167,    167,    26.4,    26.6,    38.1,    38.8,    20.5,    21.5,    28.5,    30.2,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",250819,2025-08-19,020604,CBT ,00,020 , 2030946,    6862,  161227,   21560, 1282281,  520563,  385885,   69482,  687837,   54072,   20671,   20931,     116, 1840929, 1852192,  190017,  178754,    5475,   -1337,   18492,    5586,    -235,  -61693,    3200,   -9002,   29174,    6382,   -1617,    2534,   -1192,    1786,    2483,    3689,    2992,  100.0,    0.3,    7.9,    1.1,   63.1,   25.6,   19.0,    3.4,   33.9,    2.7,    1.0,    1.0,    0.0,   90.6,   91.2,    9.4,    8.8,    214,.,     15,      7,     88,     40,     74,     13,     42,     23,      7,      6,.,    162,    158,    28.7,    24.3,    39.5,    36.2,    22.9,    24.1,    31.5,    33.7,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",250812,2025-08-12,020604,CBT ,00,020 , 2025471,    8199,  142736,   15974, 1282516,  582256,  382685,   78484,  658662,   47690,   22288,   18397,    1308, 1839144, 1849708,  186327,  175763,   34762,   -1668,   20152,    2527,    1419,  -16041,   13760,    2687,   24636,    6344,     132,     756,    -802,   24399,   51332,   10363,  -16570,  100.0,    0.4,    7.0,    0.8,   63.3,   28.7,   18.9,    3.9,   32.5,    2.4,    1.1,    0.9,    0.1,   90.8,   91.3,    9.2,    8.7,    220,.,     16,      7,     90,     41,     74,     12,     44,     20,      8,      6,.,    162,    161,    28.4,    27.2,    39.2,    38.6,    22.5,    26.7,    31.4,    35.8,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",250805,2025-08-05,020604,CBT ,00,020 , 1990709,    9867,  122584,   13447, 1281097,  598297,  368926,   75797,  634026,   41346,   22156,   17641,    2110, 1814745, 1798376,  175964,  192333,   31141,   -7190,   -6597,    8897,   41537,    -271,   11118,  -23305,   21378,    7661,   -4112,  -10969,     -25,   34581,   31192,   -3440,     -51,  100.0,    0.5,    6.2,    0.7,   64.4,   30.1,   18.5,    3.8,   31.8,    2.1,    1.1,    0.9,    0.1,   91.2,   90.3,    8.8,    9.7,    214,.,     14,      6,     88,     43,     70,     13,     39,     17,      8,      6,.,    155,    154,    28.1,    27.6,    39.2,    38.8,    22.5,    26.9,    31.9,    36.0,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",250729,2025-07-29,020604,CBT ,00,020 , 1959568,   17057,  129181,    4550, 1239560,  598568,  357808,   99101,  612648,   33685,   26268,   28610,    2135, 1780164, 1767184,  179404,  192384,    7586,   -7723,   25754,     726,    6205,   -9268,    4712,     237,    1184,    5735,     995,  -29541,    1124,   12011,     426,   -4425,    7160,  100.0,    0.9,    6.6,    0.2,   63.3,   30.5,   18.3,    5.1,   31.3,    1.7,    1.3,    1.5,    0.1,   90.8,   90.2,    9.2,    9.8,    213,.,     16,      5,     89,     39,     68,     17,     34,     17,      9,      7,.,    154,    151,    27.2,    28.3,    38.2,    39.7,    22.4,    27.9,    31.9,    37.5,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",250722,2025-07-22,020604,CBT ,00,020 , 1951982,   24780,  103427,    3824, 1233355,  607836,  353095,   98864,  611465,   27950,   25273,   58151,    1011, 1768152, 1766758,  183830,  185224,  -14068,   -1838,   -3120,    1089,  -25770,   -4584,   12834,     327,   -9889,   -7054,    2515,    1331,     697,  -17201,   -8697,    3133,   -5371,  100.0,    1.3,    5.3,    0.2,   63.2,   31.1,   18.1,    5.1,   31.3,    1.4,    1.3,    3.0,    0.1,   90.6,   90.5,    9.4,    9.5,    210,.,     11,      5,     87,     41,     69,     16,     38,     14,      8,      7,.,    152,    149,    27.3,    29.2,    38.7,    41.0,    22.3,    28.9,    32.3,    38.2,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",250715,2025-07-15,020604,CBT ,00,020 , 1966050,   26618,  106547,    2735, 1259125,  612420,  340262,   98537,  621353,   35004,   22758,   56819,     314, 1785353, 1775455,  180697,  190595,    3304,    5250,   -1426,    -508,  -17636,    3952,   -1214,    -428,    -465,    3946,   -1880,  -11914,     -61,  -12532,   -7690,   15836,   10994,  100.0,    1.4,    5.4,    0.1,   64.0,   31.1,   17.3,    5.0,   31.6,    1.8,    1.2,    2.9,    0.0,   90.8,   90.3,    9.2,    9.7,    204,.,     10,      4,     87,     39,     65,     14,     37,     15,      7,      7,.,    145,    145,    26.9,    29.1,    38.6,    40.8,    22.1,    28.8,    32.2,    38.0,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",250708,2025-07-08,020604,CBT ,00,020 , 1962746,   21368,  107973,    3243, 1276761,  608468,  341476,   98965,  621818,   31059,   24638,   68733,     376, 1797885, 1783145,  164861,  179601,   17651,    4846,  -11946,    -771,   18893,    1832,   -8612,    8657,   30038,   -1642,    -214,     551,      34,   21192,    9484,   -3541,    8167,  100.0,    1.1,    5.5,    0.2,   65.0,   31.0,   17.4,    5.0,   31.7,    1.6,    1.3,    3.5,    0.0,   91.6,   90.8,    8.4,    9.2,    207,.,     11,      4,     86,     39,     68,     15,     39,     11,      7,      7,.,    145,    147,    26.6,    29.2,    38.8,    40.8,    22.3,    28.9,    32.6,    38.6,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
"ULTRA UST BOND - CHICAGO BOARD OF TRADE",250701,2025-07-01,020604,CBT ,00,020 , 1945095,   16522,  119919,    4014, 1257868,  606636,  350088,   90308,  591781,   32700,   24852,   68182,     341, 1776693, 1773661,  168402,  171434,   50764,    3492,   14456,    2579,   74755,   79135,    3600,    2813,   19756,   -2740,  -20947,  -72652,   -2427,   61125,   41708,  -10361,    9056,  100.0,    0.8,    6.2,    0.2,   64.7,   31.2,   18.0,    4.6,   30.4,    1.7,    1.3,    3.5,    0.0,   91.3,   91.2,    8.7,    8.8,    202,.,     14,      5,     89,     36,     68,     13,     34,     13,      7,      7,.,    147,    143,    26.4,    29.9,    38.7,    41.8,    21.6,    29.1,    32.0,    39.4,"(CONTRACTS OF $100,000 FACE VALUE)","020604","CBT ","020 ","F30","Combined"
