"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160531,2016-05-31,23977A,ICUS,01,239 ,  394574,  159779,   40290,    2033,  113414,  184466,   15789,   73469,  116852,    7355,    5405,   10301,      20,  377264,  377106,   17310,   17468,   -6601,   -6001,    -887,    -261,   -3392,   -2219,    -209,    1578,   -4937,     747,      23,     427,     -12,   -7527,   -7351,     926,     750,  100.0,   40.5,   10.2,    0.5,   28.7,   46.8,    4.0,   18.6,   29.6,    1.9,    1.4,    2.6,    0.0,   95.6,   95.6,    4.4,    4.4,    267,     22,     14,      4,     50,     50,     27,     42,     60,     18,     11,     18,.,    148,    169,    39.6,    33.1,    50.4,    43.0,    38.7,    33.1,    48.6,    42.5,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160524,2016-05-24,23977A,ICUS,01,239 ,  401175,  165780,   41177,    2294,  116806,  186685,   15998,   71891,  121789,    6608,    5382,    9874,      32,  384791,  384457,   16384,   16718,   10881,    3171,   15593,      24,    3363,   -2507,   -3114,    6991,    3662,   -1034,     199,      70,       2,    9602,   12696,    1279,   -1815,  100.0,   41.3,   10.3,    0.6,   29.1,   46.5,    4.0,   17.9,   30.4,    1.6,    1.3,    2.5,    0.0,   95.9,   95.8,    4.1,    4.2,    275,     20,     17,      4,     51,     54,     29,     42,     64,     16,     10,     17,.,    148,    177,    41.6,    33.1,    52.5,    42.6,    40.7,    33.1,    50.7,    42.2,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160517,2016-05-17,23977A,ICUS,01,239 ,  390294,  162609,   25584,    2270,  113443,  189192,   19112,   64900,  118127,    7642,    5183,    9804,      30,  375189,  371761,   15105,   18533,    3356,    5486,    2031,     416,   -4917,    -722,     258,    3505,     -50,    -830,       4,      22,       1,    3923,    1126,    -567,    2230,  100.0,   41.7,    6.6,    0.6,   29.1,   48.5,    4.9,   16.6,   30.3,    2.0,    1.3,    2.5,    0.0,   96.1,   95.3,    3.9,    4.7,    262,     22,     12,.,     49,     53,     28,     37,     64,     18,      9,     16,.,    144,    168,    41.9,    33.7,    52.6,    42.2,    40.9,    33.7,    50.6,    41.6,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160510,2016-05-10,23977A,ICUS,01,239 ,  386938,  157123,   23553,    1854,  118360,  189914,   18854,   61395,  118177,    8472,    5179,    9782,      29,  371266,  370635,   15672,   16303,    9092,     881,    2322,     152,    3912,     542,    -193,    5300,    5785,    -725,     -33,    1449,       2,    9296,    9334,    -204,    -242,  100.0,   40.6,    6.1,    0.5,   30.6,   49.1,    4.9,   15.9,   30.5,    2.2,    1.3,    2.5,    0.0,   95.9,   95.8,    4.1,    4.2,    271,     21,     12,.,     53,     54,     29,     43,     64,     13,      9,     15,.,    149,    168,    40.9,    33.3,    52.0,    41.7,    40.0,    33.1,    49.9,    41.2,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160503,2016-05-03,23977A,ICUS,01,239 ,  377846,  156242,   21231,    1702,  114448,  189372,   19047,   56095,  112392,    9197,    5212,    8333,      27,  361970,  361301,   15876,   16545,    6124,     567,    -500,     362,     -22,    -966,     544,    4512,    2567,    2421,     -28,      32,       0,    8356,    4460,   -2232,    1664,  100.0,   41.4,    5.6,    0.5,   30.3,   50.1,    5.0,   14.8,   29.7,    2.4,    1.4,    2.2,    0.0,   95.8,   95.6,    4.2,    4.4,    265,     21,     11,.,     50,     53,     28,     42,     65,     16,      9,     14,.,    149,    164,    41.4,    34.1,    51.9,    42.8,    40.5,    33.8,    49.8,    42.3,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160426,2016-04-26,23977A,ICUS,01,239 ,  371722,  155675,   21731,    1340,  114470,  190338,   18503,   51583,  109825,    6776,    5240,    8301,      27,  353614,  356841,   18108,   14881,   -2535,   -7679,    4135,     102,    2693,   -8888,    1027,   -1644,    3290,     690,     404,   -1045,       3,   -4404,    -686,    1869,   -1849,  100.0,   41.9,    5.8,    0.4,   30.8,   51.2,    5.0,   13.9,   29.5,    1.8,    1.4,    2.2,    0.0,   95.1,   96.0,    4.9,    4.0,    267,     21,     13,      4,     51,     56,     28,     42,     61,     14,      9,     14,.,    149,    165,    41.8,    35.0,    52.5,    43.8,    40.9,    34.7,    50.4,    43.2,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160419,2016-04-19,23977A,ICUS,01,239 ,  374257,  163354,   17596,    1238,  111777,  199226,   17476,   53227,  106535,    6086,    4836,    9346,      24,  358018,  357527,   16239,   16730,   -6681,   -8731,     502,    -400,   -2601,   -3592,     615,    3864,   -5368,     475,     114,     664,       2,   -6662,   -7102,     -19,     421,  100.0,   43.6,    4.7,    0.3,   29.9,   53.2,    4.7,   14.2,   28.5,    1.6,    1.3,    2.5,    0.0,   95.7,   95.5,    4.3,    4.5,    265,     21,     11,      4,     49,     59,     29,     39,     62,     15,      8,     16,.,    145,    169,    41.3,    36.1,    52.3,    44.1,    40.5,    35.8,    50.5,    43.6,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160412,2016-04-12,23977A,ICUS,01,239 ,  380938,  172085,   17094,    1638,  114378,  202818,   16861,   49363,  111903,    5611,    4722,    8682,      22,  364680,  364629,   16258,   16309,    4830,    7458,     533,     -65,     452,    -771,    1897,   -2810,    3369,     -56,   -3495,     804,       2,    3383,    5713,    1447,    -883,  100.0,   45.2,    4.5,    0.4,   30.0,   53.2,    4.4,   13.0,   29.4,    1.5,    1.2,    2.3,    0.0,   95.7,   95.7,    4.3,    4.3,    263,     21,     11,      5,     50,     60,     25,     37,     60,     14,      8,     16,.,    140,    168,    41.3,    36.4,    53.0,    44.5,    40.4,    36.1,    51.2,    43.8,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160405,2016-04-05,23977A,ICUS,01,239 ,  376108,  164627,   16561,    1703,  113926,  203589,   14964,   52173,  108534,    5667,    8217,    7878,      20,  361297,  358916,   14811,   17192,  -11248,    -769,     674,     388,   -4963,    -685,     203,   -3932,  -10112,    -337,    -388,    -974,       2,   -9796,  -10841,   -1452,    -407,  100.0,   43.8,    4.4,    0.5,   30.3,   54.1,    4.0,   13.9,   28.9,    1.5,    2.2,    2.1,    0.0,   96.1,   95.4,    3.9,    4.6,    264,     22,     10,      4,     49,     59,     25,     39,     62,     17,      9,     14,.,    144,    167,    41.1,    36.7,    52.7,    45.5,    40.0,    36.4,    50.7,    45.0,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160329,2016-03-29,23977A,ICUS,01,239 ,  387356,  165396,   15887,    1315,  118889,  204274,   14761,   56105,  118646,    6004,    8605,    8852,      18,  371093,  369757,   16263,   17599,     428,   -1046,     701,     359,    5152,   -1991,   -1971,   -3503,    2013,     359,     290,    1634,      -4,    -364,    1100,     792,    -672,  100.0,   42.7,    4.1,    0.3,   30.7,   52.7,    3.8,   14.5,   30.6,    1.5,    2.2,    2.3,    0.0,   95.8,   95.5,    4.2,    4.5,    267,     22,     11,      4,     49,     56,     28,     41,     64,     19,      9,     15,.,    148,    171,    39.9,    35.7,    51.3,    44.6,    39.0,    35.4,    49.4,    44.1,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160322,2016-03-22,23977A,ICUS,01,239 ,  386928,  166442,   15186,     956,  113737,  206265,   16732,   59608,  116633,    5645,    8315,    7218,      22,  371457,  368657,   15471,   18271,  -55590,  -26930,  -19130,   -7804,   -6038,   -8525,     222,   -4840,   -5386,   -6454,    3241,   -2879,   -3308,  -51911,  -53264,   -3679,   -2326,  100.0,   43.0,    3.9,    0.2,   29.4,   53.3,    4.3,   15.4,   30.1,    1.5,    2.1,    1.9,    0.0,   96.0,   95.3,    4.0,    4.7,    265,     23,     10,.,     49,     57,     27,     40,     63,     18,      8,     14,.,    149,    165,    37.9,    35.3,    50.0,    44.7,    37.1,    35.2,    48.2,    44.3,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160315,2016-03-15,23977A,ICUS,01,239 ,  442518,  193372,   34316,    8760,  119775,  214790,   16510,   64448,  122019,   12099,    5074,   10097,    3330,  423368,  421921,   19150,   20597,   16585,   -3980,     346,    6844,    1669,     962,    -685,    -730,   -1635,    7047,     -57,    -769,    3311,   13419,   15421,    3166,    1164,  100.0,   43.7,    7.8,    2.0,   27.1,   48.5,    3.7,   14.6,   27.6,    2.7,    1.1,    2.3,    0.8,   95.7,   95.3,    4.3,    4.7,    275,     23,     12,     17,     53,     56,     29,     37,     67,     28,      8,     17,      4,    159,    194,    37.6,    32.9,    49.1,    42.0,    37.0,    32.9,    47.6,    41.6,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160308,2016-03-08,23977A,ICUS,01,239 ,  425933,  197352,   33970,    1916,  118106,  213828,   17195,   65178,  123654,    5052,    5131,   10866,      19,  409949,  406500,   15984,   19433,   -3670,   -1107,    4736,     368,    7944,     325,   -5952,   -5745,   -2359,     994,   -1755,     625,    -284,   -5537,   -1547,    1867,   -2123,  100.0,   46.3,    8.0,    0.4,   27.7,   50.2,    4.0,   15.3,   29.0,    1.2,    1.2,    2.6,    0.0,   96.2,   95.4,    3.8,    4.6,    268,     22,     12,      5,     51,     57,     27,     34,     66,     17,      9,     17,.,    140,    178,    39.2,    33.7,    52.3,    42.5,    38.5,    33.7,    50.5,    42.2,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160301,2016-03-01,23977A,ICUS,01,239 ,  429603,  198459,   29234,    1548,  110162,  213503,   23147,   70923,  126013,    4058,    6886,   10241,     303,  415486,  408047,   14117,   21556,   -4396,    2670,     789,    -310,   -3712,   -4141,    -663,   -2381,    -168,     -45,    -775,     650,     252,   -4964,   -3636,     568,    -760,  100.0,   46.2,    6.8,    0.4,   25.6,   49.7,    5.4,   16.5,   29.3,    0.9,    1.6,    2.4,    0.1,   96.7,   95.0,    3.3,    5.0,    273,     25,     12,.,     52,     57,     27,     36,     64,     14,     10,     17,.,    146,    173,    38.3,    32.9,    51.9,    41.5,    37.8,    32.9,    49.8,    41.0,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160223,2016-02-23,23977A,ICUS,01,239 ,  433999,  195789,   28445,    1858,  113874,  217644,   23810,   73304,  126181,    4103,    7661,    9591,      51,  420450,  411683,   13549,   22316,   -2137,    4642,   -5480,     322,    1937,   -7431,   -1183,    -581,   11110,   -2956,   -2694,     192,      -8,    -521,   -5434,   -1616,    3297,  100.0,   45.1,    6.6,    0.4,   26.2,   50.1,    5.5,   16.9,   29.1,    0.9,    1.8,    2.2,    0.0,   96.9,   94.9,    3.1,    5.1,    262,     23,     11,      4,     52,     58,     29,     32,     60,     14,     10,     16,.,    143,    168,    37.9,    32.4,    51.6,    40.7,    37.0,    32.4,    49.3,    40.3,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160216,2016-02-16,23977A,ICUS,01,239 ,  436136,  191147,   33925,    1536,  111937,  225075,   24993,   73885,  115071,    7059,   10355,    9399,      59,  420971,  417117,   15165,   19019,   -2956,   -3733,   -1946,    -190,    2782,    3161,   -1097,   -3521,   -4315,    1753,    2334,    -352,       2,   -1670,   -2984,   -1286,      28,  100.0,   43.8,    7.8,    0.4,   25.7,   51.6,    5.7,   16.9,   26.4,    1.6,    2.4,    2.2,    0.0,   96.5,   95.6,    3.5,    4.4,    271,     24,     11,.,     51,     60,     26,     36,     62,     14,     11,     16,.,    148,    168,    37.8,    33.5,    51.2,    41.9,    36.4,    33.5,    48.5,    41.3,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160209,2016-02-09,23977A,ICUS,01,239 ,  439092,  194880,   35871,    1726,  109155,  221914,   26090,   77406,  119386,    5306,    8021,    9751,      57,  422641,  420101,   16451,   18991,   20127,    5840,    1132,     294,   -2061,   21109,    1008,   10697,   -3921,     314,    1723,      76,     -23,   17792,   19989,    2335,     138,  100.0,   44.4,    8.2,    0.4,   24.9,   50.5,    5.9,   17.6,   27.2,    1.2,    1.8,    2.2,    0.0,   96.3,   95.7,    3.7,    4.3,    274,     24,     12,.,     51,     61,     26,     35,     62,     15,     12,     17,.,    149,    171,    38.7,    33.4,    52.7,    42.4,    37.4,    33.4,    49.5,    41.6,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160202,2016-02-02,23977A,ICUS,01,239 ,  418965,  189040,   34739,    1432,  111216,  200805,   25082,   66709,  123307,    4992,    6298,    9675,      80,  404849,  400112,   14116,   18853,    4396,    6699,   -3941,     -45,    4877,    1167,      93,   -4906,    4876,     -35,    -165,    1055,      43,    6561,    3213,   -2165,    1183,  100.0,   45.1,    8.3,    0.3,   26.5,   47.9,    6.0,   15.9,   29.4,    1.2,    1.5,    2.3,    0.0,   96.6,   95.5,    3.4,    4.5,    279,     25,     11,.,     52,     61,     26,     31,     70,     13,     12,     17,      4,    145,    179,    38.5,    35.3,    53.4,    44.1,    37.5,    35.3,    50.0,    43.2,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160126,2016-01-26,23977A,ICUS,01,239 ,  414569,  182341,   38680,    1477,  106339,  199638,   24989,   71615,  118431,    5027,    6463,    8620,      37,  398288,  396899,   16281,   17670,   -8176,   -5143,    2183,    -604,     275,    -237,    1146,   -3139,   -9479,     225,      63,    -751,      10,   -7167,   -7507,   -1009,    -669,  100.0,   44.0,    9.3,    0.4,   25.7,   48.2,    6.0,   17.3,   28.6,    1.2,    1.6,    2.1,    0.0,   96.1,   95.7,    3.9,    4.3,    270,     20,     13,.,     52,     58,     26,     36,     64,     13,     12,     15,.,    145,    169,    38.8,    35.6,    52.9,    45.1,    37.6,    35.6,    49.5,    44.4,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160119,2016-01-19,23977A,ICUS,01,239 ,  422745,  187484,   36497,    2081,  106064,  199875,   23843,   74754,  127910,    4802,    6400,    9371,      27,  405455,  404406,   17290,   18339,   16851,    8782,    7374,    -481,    3021,    6953,     171,    4772,    5588,   -1298,     309,    -496,      11,   15287,   17822,    1564,    -971,  100.0,   44.3,    8.6,    0.5,   25.1,   47.3,    5.6,   17.7,   30.3,    1.1,    1.5,    2.2,    0.0,   95.9,   95.7,    4.1,    4.3,    263,     20,     13,      4,     51,     57,     25,     34,     58,     11,     12,     18,.,    141,    164,    39.0,    35.5,    52.7,    44.7,    37.5,    35.5,    49.4,    44.3,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160112,2016-01-12,23977A,ICUS,01,239 ,  405894,  178702,   29123,    2562,  103043,  192922,   23672,   69982,  122322,    6100,    6091,    9867,      16,  390168,  386584,   15726,   19310,   29820,   28162,   -2438,      -5,   -1791,   21737,     579,    2921,    8036,     541,    -316,    -363,       0,   30091,   28087,    -271,    1733,  100.0,   44.0,    7.2,    0.6,   25.4,   47.5,    5.8,   17.2,   30.1,    1.5,    1.5,    2.4,    0.0,   96.1,   95.2,    3.9,    4.8,    254,     20,     10,.,     50,     56,     25,     32,     56,     14,     13,     17,.,    137,    160,    39.1,    35.3,    53.7,    44.9,    37.4,    35.3,    50.3,    44.2,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 2000 MINI INDEX FUTURE - ICE FUTURES U.S.",160105,2016-01-05,23977A,ICUS,01,239 ,  376074,  150540,   31561,    2567,  104834,  171185,   23093,   67061,  114286,    5559,    6407,   10230,      16,  360077,  358497,   15997,   17577,   11007,   17411,   -2758,    2280,   -5228,    5186,    -689,   -1162,    3726,    -426,    -655,     785,       2,   11533,    8106,    -526,    2901,  100.0,   40.0,    8.4,    0.7,   27.9,   45.5,    6.1,   17.8,   30.4,    1.5,    1.7,    2.7,    0.0,   95.7,   95.3,    4.3,    4.7,    254,     18,     12,.,     48,     53,     25,     35,     56,     13,     14,     18,.,    138,    158,    38.4,    35.9,    52.2,    45.4,    35.8,    35.9,    48.6,    44.4,"(RUSSELL 2000 INDEX X $100.00)","23977A","ICUS","239 ","F20","FutOnly"
"RUSSELL 1000 VALUE INDEX MINI - ICE FUTURES U.S.",161227,2016-12-27,23977C,ICUS,01,239 ,   15751,    1574,   11406,       0,    6235,    1509,       0,    6908,    2515,       0,       0,       0,       0,   14717,   15430,    1034,     321,    -331,       0,       6,       0,    -399,      -5,       0,      13,    -132,       0,       0,       0,       0,    -386,    -131,      55,    -200,  100.0,   10.0,   72.4,    0.0,   39.6,    9.6,    0.0,   43.9,   16.0,    0.0,    0.0,    0.0,    0.0,   93.4,   98.0,    6.6,    2.0,     20,.,      6,      0,      5,.,      0,      4,.,      0,      0,      0,      0,     10,     10,    77.6,    76.5,    89.7,    95.3,    77.6,    76.5,    89.7,    95.3,"(RUSSELL 1000 INDEX X $50)","23977C","ICUS","239 ","F20","FutOnly"
"RUSSELL 1000 VALUE INDEX MINI - ICE FUTURES U.S.",161220,2016-12-20,23977C,ICUS,01,239 ,   16082,    1574,   11400,       0,    6634,    1514,       0,    6895,    2647,       0,       0,       0,       0,   15103,   15561,     979,     521,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,    9.8,   70.9,    0.0,   41.3,    9.4,    0.0,   42.9,   16.5,    0.0,    0.0,    0.0,    0.0,   93.9,   96.8,    6.1,    3.2,     20,.,      6,      0,      5,.,      0,      4,.,      0,      0,      0,      0,     10,     10,    78.5,    74.9,    90.3,    93.9,    78.5,    74.9,    90.3,    93.9,"(RUSSELL 1000 INDEX X $50)","23977C","ICUS","239 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE",161227,2016-12-27,240741,CME ,00,240 ,   28503,     935,   10322,       0,   13707,     543,     225,    3969,    2261,       0,    2241,    8855,       0,   21077,   22206,    7426,    6297,    -496,     -37,     -50,       0,    -160,       0,       6,    -229,     201,       0,       0,     -88,       0,    -420,      69,     -76,    -565,  100.0,    3.3,   36.2,    0.0,   48.1,    1.9,    0.8,   13.9,    7.9,    0.0,    7.9,   31.1,    0.0,   73.9,   77.9,   26.1,   22.1,     38,.,.,      0,     12,.,.,      7,      5,      0,.,      4,      0,     25,     15,    42.0,    63.4,    54.1,    72.3,    42.0,    63.4,    53.9,    72.3,"(NIKKEI INDEX X $5.00)","240741","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE",161220,2016-12-20,240741,CME ,00,240 ,   28999,     972,   10372,       0,   13867,     543,     219,    4198,    2060,       0,    2241,    8943,       0,   21497,   22137,    7502,    6862,   -1334,    -328,   -1408,       0,    -378,       0,      -9,     116,    -269,       0,    -846,    -139,       0,   -1445,   -1825,     111,     491,  100.0,    3.4,   35.8,    0.0,   47.8,    1.9,    0.8,   14.5,    7.1,    0.0,    7.7,   30.8,    0.0,   74.1,   76.3,   25.9,   23.7,     39,.,.,      0,     13,.,.,      9,      4,      0,.,.,      0,     28,     13,    41.3,    63.5,    52.4,    72.3,    41.3,    63.5,    52.2,    72.3,"(NIKKEI INDEX X $5.00)","240741","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE",161213,2016-12-13,240741,CME ,00,240 ,   30333,    1300,   11780,       0,   14245,     543,     228,    4082,    2329,       0,    3087,    9082,       0,   22942,   23962,    7391,    6371,  -20123,     172,  -15552,   -5108,    -567,       0,     180,   -1478,     533,   -1329,   -1210,    7755,   -5768,  -15108,  -19289,   -5015,    -834,  100.0,    4.3,   38.8,    0.0,   47.0,    1.8,    0.8,   13.5,    7.7,    0.0,   10.2,   29.9,    0.0,   75.6,   79.0,   24.4,   21.0,     39,      4,.,      0,     12,.,.,      8,      4,      0,      4,      4,      0,     28,     13,    40.8,    66.9,    52.2,    75.3,    40.8,    66.9,    52.0,    75.3,"(NIKKEI INDEX X $5.00)","240741","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE",161206,2016-12-06,240741,CME ,00,240 ,   50456,    1128,   27332,    5108,   14812,     543,      48,    5560,    1796,    1329,    4297,    1327,    5768,   38050,   43251,   12406,    7205,   14442,    -314,     -92,    4855,    -453,      -7,     -21,    -140,     373,    1329,    -464,    -298,    5768,   10560,   11907,    3882,    2535,  100.0,    2.2,   54.2,   10.1,   29.4,    1.1,    0.1,   11.0,    3.6,    2.6,    8.5,    2.6,   11.4,   75.4,   85.7,   24.6,   14.3,     47,      4,      6,.,     14,.,.,     10,      5,      5,.,.,.,     36,     21,    39.7,    70.3,    51.1,    79.5,    25.4,    51.6,    33.8,    57.7,"(NIKKEI INDEX X $5.00)","240741","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE",161129,2016-11-29,240741,CME ,00,240 ,   36014,    1442,   27424,     253,   15265,     550,      69,    5700,    1423,       0,    4761,    1625,       0,   27490,   31344,    8524,    4670,     178,      -6,     103,     136,     -10,       0,    -176,     352,    -234,       0,     -43,      58,       0,     253,    -113,     -75,     291,  100.0,    4.0,   76.1,    0.7,   42.4,    1.5,    0.2,   15.8,    4.0,    0.0,   13.2,    4.5,    0.0,   76.3,   87.0,   23.7,   13.0,     49,      5,      6,.,     16,.,.,      9,      4,      0,      4,      4,      0,     35,     18,    36.3,    73.1,    48.1,    81.7,    36.3,    72.7,    48.0,    81.3,"(NIKKEI INDEX X $5.00)","240741","CME ","240 ","F20","FutOnly"
"NIKKEI STOCK AVERAGE - CHICAGO MERCANTILE EXCHANGE",161122,2016-11-22,240741,CME ,00,240 ,   35836,    1448,   27321,     117,   15275,     550,     245,    5348,    1657,       0,    4804,    1567,       0,   27237,   31457,    8599,    4379,     347,      79,      37,      -1,    -389,       0,     188,     152,     -66,       0,     394,    -118,       0,     423,      40,     -76,     307,  100.0,    4.0,   76.2,    0.3,   42.6,    1.5,    0.7,   14.9,    4.6,    0.0,   13.4,    4.4,    0.0,   76.0,   87.8,   24.0,   12.2,     50,      5,      6,.,     16,.,.,     10,      5,      0,.,      4,      0,     34,     20,    36.8,    72.8,    49.0,    81.5,    36.8,    72.8,    49.0,    81.5,"(NIKKEI INDEX X $5.00)","240741","CME ","240 ","F20","FutOnly"
